"Input number 3064033 with intial rewrite term cabbbabbaaaaaabbbaaaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 4304  Number of array doubles: 1"
Term	Number
cababababfbbaabbbbaaabbbd	16790471
cabababagabbaabbbbaaabbbd	16790471
cabababfaabbaabbbbaaabbbd	16790471
cababagaaabbaabbbbaaabbbd	16790471
cababfaaaabbaabbbbaaabbbd	16790471
cabagaaaaabbaabbbbaaabbbd	16790471
cabfaaaaaabbaabbbbaaabbbd	16790471
cagaaaaaaabbaabbbbaaabbbd	16790471
cfaaaaaaaabbaabbbbaaabbbd	16790471
caaaaaaaaaabbaabbbbaaabbbd	16790471
caaaaaaaaaabbaabbbbaaabgbd	25185707
caaaaaaaaaabbaabbbbaaagbbd	25185707
caaaaaaaaaabbaabbbbaafabbd	25185707
caaaaaaaaaabbaabbbbaebabbd	25185707
caaaaaaaaaabbaabbbbeababbd	25185707
caaaaaaaaaabbaabbbfbababbd	25185707
caaaaaaaaaabbaabbgabababbd	25185707
caaaaaaaaaabbaabgbabababbd	25185707
caaaaaaaaaabbaagbbabababbd	25185707
caaaaaaaaaabbafabbabababbd	25185707
caaaaaaaaaabbebabbabababbd	25185707
caaaaaaaaaabfbbabbabababbd	25185707
caaaaaaaaaagabbabbabababbd	25185707
caaaaaaaaafaabbabbabababbd	25185707
caaaaaaaaebaabbabbabababbd	25185707
caaaaaaaeabaabbabbabababbd	25185707
caaaaaaeaabaabbabbabababbd	25185707
caaaaaeaaabaabbabbabababbd	25185707
caaaaeaaaabaabbabbabababbd	25185707
caaaeaaaaabaabbabbabababbd	25185707
caaeaaaaaabaabbabbabababbd	25185707
caeaaaaaaabaabbabbabababbd	25185707
ceaaaaaaaabaabbabbabababbd	25185707
cbaaaaaaaabaabbabbabababbd	25185707
cbaaaaaaaabaabbabbababagbd	37778561
cbaaaaaaaabaabbabbababfabd	37778561
cbaaaaaaaabaabbabbabagaabd	37778561
cbaaaaaaaabaabbabbabfaaabd	37778561
cbaaaaaaaabaabbabbagaaaabd	37778561
cbaaaaaaaabaabbabbfaaaaabd	37778561
cbaaaaaaaabaabbabgaaaaaabd	37778561
cbaaaaaaaabaabbagbaaaaaabd	37778561
cbaaaaaaaabaabbfabaaaaaabd	37778561
cbaaaaaaaabaabgaabaaaaaabd	37778561
cbaaaaaaaabaagbaabaaaaaabd	37778561
cbaaaaaaaabafabaabaaaaaabd	37778561
cbaaaaaaaabebabaabaaaaaabd	37778561
cbaaaaaaaafbbabaabaaaaaabd	37778561
