"Input number 23529 with intial rewrite term cabbabbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 1240  Number of array doubles: 1"
Term	Number
cbbbbbbbabaebbbabbd	392123
cbbbbbbbabeabbbabbd	392123
cbbbbbbbafbabbbabbd	392123
cbbbbbbbebbabbbabbd	392123
cbbbbbbfbbbabbbabbd	392123
cbbbbbgabbbabbbabbd	392123
cbbbbgbabbbabbbabbd	392123
cbbbgbbabbbabbbabbd	392123
cbbgbbbabbbabbbabbd	392123
cbgbbbbabbbabbbabbd	392123
cgbbbbbabbbabbbabbd	392123
cabbbbbbabbbabbbabbd	392123
cabbbbbbabbbabbbagbd	588185
cabbbbbbabbbabbbfabd	588185
cabbbbbbabbbabbgaabd	588185
cabbbbbbabbbabgbaabd	588185
cabbbbbbabbbagbbaabd	588185
cabbbbbbabbbfabbaabd	588185
cabbbbbbabbgaabbaabd	588185
cabbbbbbabgbaabbaabd	588185
cabbbbbbagbbaabbaabd	588185
cabbbbbbfabbaabbaabd	588185
cabbbbbgaabbaabbaabd	588185
cabbbbgbaabbaabbaabd	588185
cabbbgbbaabbaabbaabd	588185
cabbgbbbaabbaabbaabd	588185
cabgbbbbaabbaabbaabd	588185
cagbbbbbaabbaabbaabd	588185
cfabbbbbaabbaabbaabd	588185
caaabbbbbaabbaabbaabd	588185
caaabbbbbaabbaabbebd	441139
caaabbbbbaabbaabfbbd	441139
caaabbbbbaabbaagabbd	441139
caaabbbbbaabbafaabbd	441139
caaabbbbbaabbebaabbd	441139
caaabbbbbaabfbbaabbd	441139
caaabbbbbaagabbaabbd	441139
caaabbbbbafaabbaabbd	441139
caaabbbbbebaabbaabbd	441139
caaabbbbfbbaabbaabbd	441139
caaabbbgabbaabbaabbd	441139
caaabbgbabbaabbaabbd	441139
caaabgbbabbaabbaabbd	441139
caaagbbbabbaabbaabbd	441139
caafabbbabbaabbaabbd	441139
caebabbbabbaabbaabbd	441139
ceababbbabbaabbaabbd	441139
cbababbbabbaabbaabbd	441139
cbababbbabbaabbaagbd	661709
cbababbbabbaabbafabd	661709
cbababbbabbaabbebabd	661709
cbababbbabbaabfbbabd	661709
cbababbbabbaagabbabd	661709
cbababbbabbafaabbabd	661709
cbababbbabbebaabbabd	661709
cbababbbabfbbaabbabd	661709
cbababbbagabbaabbabd	661709
cbababbbfaabbaabbabd	661709
cbababbgaaabbaabbabd	661709
cbababgbaaabbaabbabd	661709
cbabagbbaaabbaabbabd	661709
cbabfabbaaabbaabbabd	661709
cbagaabbaaabbaabbabd	661709
cbfaaabbaaabbaabbabd	661709
cgaaaabbaaabbaabbabd	661709
cabaaaabbaaabbaabbabd	661709
cabaaaabbaaabbaabbd	165427
cabaaaabbaaabbaagbd	248141
cabaaaabbaaabbafabd	248141
cabaaaabbaaabbebabd	248141
cabaaaabbaaabfbbabd	248141
cabaaaabbaaagabbabd	248141
cabaaaabbaafaabbabd	248141
cabaaaabbaebaabbabd	248141
cabaaaabbeabaabbabd	248141
cabaaaabfbabaabbabd	248141
cabaaaagababaabbabd	248141
cabaaafaababaabbabd	248141
cabaaebaababaabbabd	248141
cabaeabaababaabbabd	248141
cabeaabaababaabbabd	248141
cafbaabaababaabbabd	248141
cebbaabaababaabbabd	248141
cbbbaabaababaabbabd	248141
cbbbaabaababaabbd	62035
cbbbaabaababaagbd	93053
cbbbaabaababafabd	93053
cbbbaabaababebabd	93053
cbbbaabaabafbbabd	93053
cbbbaabaabebbbabd	93053
cbbbaabaafbbbbabd	93053
cbbbaabaebbbbbabd	93053
cbbbaabeabbbbbabd	93053
cbbbaafbabbbbbabd	93053
cbbbaebbabbbbbabd	93053
cbbbeabbabbbbbabd	93053
cbbfbabbabbbbbabd	93053
cbgababbabbbbbabd	93053
cgbababbabbbbbabd	93053
cabbababbabbbbbabd	93053
cabbababbabbbbbd	23263
cabbababbabbbgbd	34895
cabbababbabbgbbd	34895
cabbababbabgbbbd	34895
cabbababbagbbbbd	34895
cabbababbfabbbbd	34895
cabbababgaabbbbd	34895
cabbabagbaabbbbd	34895
cabbabfabaabbbbd	34895
cabbagaabaabbbbd	34895
cabbfaaabaabbbbd	34895
cabgaaaabaabbbbd	34895
cagbaaaabaabbbbd	34895
cfabaaaabaabbbbd	34895
caaabaaaabaabbbbd	34895
