"Input number 142587 with intial rewrite term caaababbaabbbbbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2387  Number of array doubles: 1"
Term	Number
cbababbabaabgabbabd	329645
cbababbabaagbabbabd	329645
cbababbabafababbabd	329645
cbababbabebababbabd	329645
cbababbafbbababbabd	329645
cbababbebbbababbabd	329645
cbababfbbbbababbabd	329645
cbabagabbbbababbabd	329645
cbabfaabbbbababbabd	329645
cbagaaabbbbababbabd	329645
cbfaaaabbbbababbabd	329645
cgaaaaabbbbababbabd	329645
cabaaaaabbbbababbabd	329645
cabaaaaabbbbababbd	82411
cabaaaaabbbbabagbd	123617
cabaaaaabbbbabfabd	123617
cabaaaaabbbbagaabd	123617
cabaaaaabbbbfaaabd	123617
cabaaaaabbbgaaaabd	123617
cabaaaaabbgbaaaabd	123617
cabaaaaabgbbaaaabd	123617
cabaaaaagbbbaaaabd	123617
cabaaaafabbbaaaabd	123617
cabaaaebabbbaaaabd	123617
cabaaeababbbaaaabd	123617
cabaeaababbbaaaabd	123617
cabeaaababbbaaaabd	123617
cafbaaababbbaaaabd	123617
cebbaaababbbaaaabd	123617
cbbbaaababbbaaaabd	123617
cbbbaaababbbaaebd	92713
cbbbaaababbbaeabd	92713
cbbbaaababbbeaabd	92713
cbbbaaababbfbaabd	92713
cbbbaaababgabaabd	92713
cbbbaaabagbabaabd	92713
cbbbaaabfababaabd	92713
cbbbaaagaababaabd	92713
cbbbaafaaababaabd	92713
cbbbaebaaababaabd	92713
cbbbeabaaababaabd	92713
cbbfbabaaababaabd	92713
cbgababaaababaabd	92713
cgbababaaababaabd	92713
cabbababaaababaabd	92713
cabbababaaababebd	69535
cabbababaaabafbbd	69535
cabbababaaabebbbd	69535
cabbababaaafbbbbd	69535
cabbababaaebbbbbd	69535
cabbababaeabbbbbd	69535
cabbababeaabbbbbd	69535
cabbabafbaabbbbbd	69535
cabbabebbaabbbbbd	69535
cabbafbbbaabbbbbd	69535
cabbebbbbaabbbbbd	69535
cabfbbbbbaabbbbbd	69535
cagabbbbbaabbbbbd	69535
cfaabbbbbaabbbbbd	69535
caaaabbbbbaabbbbbd	69535
caaaabbbbbaabbbgbd	104303
caaaabbbbbaabbgbbd	104303
caaaabbbbbaabgbbbd	104303
caaaabbbbbaagbbbbd	104303
caaaabbbbbafabbbbd	104303
caaaabbbbbebabbbbd	104303
caaaabbbbfbbabbbbd	104303
caaaabbbgabbabbbbd	104303
caaaabbgbabbabbbbd	104303
caaaabgbbabbabbbbd	104303
caaaagbbbabbabbbbd	104303
caaafabbbabbabbbbd	104303
caaebabbbabbabbbbd	104303
caeababbbabbabbbbd	104303
ceaababbbabbabbbbd	104303
cbaababbbabbabbbbd	104303
cbaababbbabbabbgbd	156455
cbaababbbabbabgbbd	156455
cbaababbbabbagbbbd	156455
cbaababbbabbfabbbd	156455
cbaababbbabgaabbbd	156455
cbaababbbagbaabbbd	156455
cbaababbbfabaabbbd	156455
cbaababbgaabaabbbd	156455
cbaababgbaabaabbbd	156455
cbaabagbbaabaabbbd	156455
cbaabfabbaabaabbbd	156455
cbaagaabbaabaabbbd	156455
cbafaaabbaabaabbbd	156455
cbebaaabbaabaabbbd	156455
cfbbaaabbaabaabbbd	156455
caabbaaabbaabaabbbd	156455
caabbaaabbaabaabgbd	234683
caabbaaabbaabaagbbd	234683
caabbaaabbaabafabbd	234683
caabbaaabbaabebabbd	234683
caabbaaabbaafbbabbd	234683
caabbaaabbaebbbabbd	234683
caabbaaabbeabbbabbd	234683
caabbaaabfbabbbabbd	234683
caabbaaagababbbabbd	234683
caabbaafaababbbabbd	234683
caabbaebaababbbabbd	234683
caabbeabaababbbabbd	234683
caabfbabaababbbabbd	234683
caagababaababbbabbd	234683
cafaababaababbbabbd	234683
cebaababaababbbabbd	234683
cbbaababaababbbabbd	234683
cbbaababaababbbagbd	352025
cbbaababaababbbfabd	352025
cbbaababaababbgaabd	352025
cbbaababaababgbaabd	352025
cbbaababaabagbbaabd	352025
cbbaababaabfabbaabd	352025
cbbaababaagaabbaabd	352025
cbbaababafaaabbaabd	352025
cbbaababebaaabbaabd	352025
cbbaabafbbaaabbaabd	352025
cbbaabebbbaaabbaabd	352025
cbbaafbbbbaaabbaabd	352025
cbbaebbbbbaaabbaabd	352025
cbbeabbbbbaaabbaabd	352025
cbfbabbbbbaaabbaabd	352025
cgababbbbbaaabbaabd	352025
cabababbbbbaaabbaabd	352025
cabababbbbbaaabbebd	264019
cabababbbbbaaabfbbd	264019
cabababbbbbaaagabbd	264019
cabababbbbbaafaabbd	264019
cabababbbbbaebaabbd	264019
cabababbbbbeabaabbd	264019
cabababbbbfbabaabbd	264019
cabababbbgababaabbd	264019
cabababbgbababaabbd	264019
cabababgbbababaabbd	264019
cababagbbbababaabbd	264019
cababfabbbababaabbd	264019
cabagaabbbababaabbd	264019
cabfaaabbbababaabbd	264019
cagaaaabbbababaabbd	264019
cfaaaaabbbababaabbd	264019
caaaaaaabbbababaabbd	264019
caaaaaaabbbababaagbd	396029
caaaaaaabbbababafabd	396029
caaaaaaabbbababebabd	396029
caaaaaaabbbabafbbabd	396029
caaaaaaabbbabebbbabd	396029
caaaaaaabbbafbbbbabd	396029
caaaaaaabbbebbbbbabd	396029
caaaaaaabbfbbbbbbabd	396029
caaaaaaabgabbbbbbabd	396029
caaaaaaagbabbbbbbabd	396029
caaaaaafababbbbbbabd	396029
caaaaaebababbbbbbabd	396029
caaaaeabababbbbbbabd	396029
caaaeaabababbbbbbabd	396029
caaeaaabababbbbbbabd	396029
caeaaaabababbbbbbabd	396029
ceaaaaabababbbbbbabd	396029
cbaaaaabababbbbbbabd	396029
cbaaaaabababbbbbbd	99007
cbaaaaabababbbbgbd	148511
cbaaaaabababbbgbbd	148511
cbaaaaabababbgbbbd	148511
cbaaaaabababgbbbbd	148511
cbaaaaababagbbbbbd	148511
cbaaaaababfabbbbbd	148511
cbaaaaabagaabbbbbd	148511
cbaaaaabfaaabbbbbd	148511
cbaaaaagaaaabbbbbd	148511
cbaaaafaaaaabbbbbd	148511
cbaaaebaaaaabbbbbd	148511
cbaaeabaaaaabbbbbd	148511
cbaeaabaaaaabbbbbd	148511
cbeaaabaaaaabbbbbd	148511
cfbaaabaaaaabbbbbd	148511
caabaaabaaaaabbbbbd	148511
caabaaabaaaaabbbgbd	222767
caabaaabaaaaabbgbbd	222767
caabaaabaaaaabgbbbd	222767
caabaaabaaaaagbbbbd	222767
caabaaabaaaafabbbbd	222767
caabaaabaaaebabbbbd	222767
caabaaabaaeababbbbd	222767
caabaaabaeaababbbbd	222767
caabaaabeaaababbbbd	222767
caabaaafbaaababbbbd	222767
caabaaebbaaababbbbd	222767
caabaeabbaaababbbbd	222767
caabeaabbaaababbbbd	222767
caafbaabbaaababbbbd	222767
caebbaabbaaababbbbd	222767
ceabbaabbaaababbbbd	222767
cbabbaabbaaababbbbd	222767
cbabbaabbaaababbgbd	334151
cbabbaabbaaababgbbd	334151
cbabbaabbaaabagbbbd	334151
cbabbaabbaaabfabbbd	334151
cbabbaabbaaagaabbbd	334151
cbabbaabbaafaaabbbd	334151
cbabbaabbaebaaabbbd	334151
cbabbaabbeabaaabbbd	334151
cbabbaabfbabaaabbbd	334151
cbabbaagababaaabbbd	334151
cbabbafaababaaabbbd	334151
cbabbebaababaaabbbd	334151
cbabfbbaababaaabbbd	334151
cbagabbaababaaabbbd	334151
cbfaabbaababaaabbbd	334151
cgaaabbaababaaabbbd	334151
cabaaabbaababaaabbbd	334151
cabaaabbaababaaabgbd	501227
cabaaabbaababaaagbbd	501227
cabaaabbaababaafabbd	501227
cabaaabbaababaebabbd	501227
cabaaabbaababeababbd	501227
cabaaabbaabafbababbd	501227
cabaaabbaabebbababbd	501227
cabaaabbaafbbbababbd	501227
cabaaabbaebbbbababbd	501227
cabaaabbeabbbbababbd	501227
cabaaabfbabbbbababbd	501227
cabaaagababbbbababbd	501227
cabaafaababbbbababbd	501227
cabaebaababbbbababbd	501227
cabeabaababbbbababbd	501227
cafbabaababbbbababbd	501227
cebbabaababbbbababbd	501227
cbbbabaababbbbababbd	501227
cbbbabaababbbbabagbd	751841
cbbbabaababbbbabfabd	751841
cbbbabaababbbbagaabd	751841
cbbbabaababbbbfaaabd	751841
cbbbabaababbbgaaaabd	751841
cbbbabaababbgbaaaabd	751841
cbbbabaababgbbaaaabd	751841
cbbbabaabagbbbaaaabd	751841
cbbbabaabfabbbaaaabd	751841
cbbbabaagaabbbaaaabd	751841
cbbbabafaaabbbaaaabd	751841
cbbbabebaaabbbaaaabd	751841
cbbbafbbaaabbbaaaabd	751841
cbbbebbbaaabbbaaaabd	751841
cbbfbbbbaaabbbaaaabd	751841
cbgabbbbaaabbbaaaabd	751841
cgbabbbbaaabbbaaaabd	751841
cabbabbbbaaabbbaaaabd	751841
cabbabbbbaaabbbaaebd	563881
cabbabbbbaaabbbaeabd	563881
cabbabbbbaaabbbeaabd	563881
cabbabbbbaaabbfbaabd	563881
cabbabbbbaaabgabaabd	563881
cabbabbbbaaagbabaabd	563881
cabbabbbbaafababaabd	563881
cabbabbbbaebababaabd	563881
cabbabbbbeabababaabd	563881
cabbabbbfbabababaabd	563881
cabbabbgababababaabd	563881
cabbabgbababababaabd	563881
cabbagbbababababaabd	563881
cabbfabbababababaabd	563881
cabgaabbababababaabd	563881
cagbaabbababababaabd	563881
cfabaabbababababaabd	563881
caaabaabbababababaabd	563881
caaabaabbababababebd	422911
caaabaabbabababafbbd	422911
caaabaabbabababebbbd	422911
caaabaabbababafbbbbd	422911
caaabaabbababebbbbbd	422911
caaabaabbabafbbbbbbd	422911
caaabaabbabebbbbbbbd	422911
caaabaabbafbbbbbbbbd	422911
caaabaabbebbbbbbbbbd	422911
caaabaabfbbbbbbbbbbd	422911
caaabaagabbbbbbbbbbd	422911
caaabafaabbbbbbbbbbd	422911
caaabebaabbbbbbbbbbd	422911
caaafbbaabbbbbbbbbbd	422911
caaebbbaabbbbbbbbbbd	422911
caeabbbaabbbbbbbbbbd	422911
ceaabbbaabbbbbbbbbbd	422911
cbaabbbaabbbbbbbbbbd	422911
cbaabbbaabbbbbbbbgbd	634367
cbaabbbaabbbbbbbgbbd	634367
cbaabbbaabbbbbbgbbbd	634367
cbaabbbaabbbbbgbbbbd	634367
cbaabbbaabbbbgbbbbbd	634367
cbaabbbaabbbgbbbbbbd	634367
cbaabbbaabbgbbbbbbbd	634367
cbaabbbaabgbbbbbbbbd	634367
cbaabbbaagbbbbbbbbbd	634367
cbaabbbafabbbbbbbbbd	634367
cbaabbbebabbbbbbbbbd	634367
cbaabbfbbabbbbbbbbbd	634367
cbaabgabbabbbbbbbbbd	634367
cbaagbabbabbbbbbbbbd	634367
cbafababbabbbbbbbbbd	634367
cbebababbabbbbbbbbbd	634367
cfbbababbabbbbbbbbbd	634367
caabbababbabbbbbbbbbd	634367
caabbababbabbbbbbbgbd	951551
caabbababbabbbbbbgbbd	951551
caabbababbabbbbbgbbbd	951551
caabbababbabbbbgbbbbd	951551
caabbababbabbbgbbbbbd	951551
caabbababbabbgbbbbbbd	951551
caabbababbabgbbbbbbbd	951551
caabbababbagbbbbbbbbd	951551
caabbababbfabbbbbbbbd	951551
caabbababgaabbbbbbbbd	951551
caabbabagbaabbbbbbbbd	951551
