"Input number 230631 with intial rewrite term cbbaaaabaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2468  Number of array doubles: 1"
Term	Number
caaaaabaaabfaaabbababbbabd	25592669
caaaaabaaagaaaabbababbbabd	25592669
caaaaabaafaaaaabbababbbabd	25592669
caaaaabaebaaaaabbababbbabd	25592669
caaaaabeabaaaaabbababbbabd	25592669
caaaaafbabaaaaabbababbbabd	25592669
caaaaebbabaaaaabbababbbabd	25592669
caaaeabbabaaaaabbababbbabd	25592669
caaeaabbabaaaaabbababbbabd	25592669
caeaaabbabaaaaabbababbbabd	25592669
ceaaaabbabaaaaabbababbbabd	25592669
cbaaaabbabaaaaabbababbbabd	25592669
cbaaaabbabaaaaabbababbbd	6398167
cbaaaabbabaaaaabbababgbd	9597251
cbaaaabbabaaaaabbabagbbd	9597251
cbaaaabbabaaaaabbabfabbd	9597251
cbaaaabbabaaaaabbagaabbd	9597251
cbaaaabbabaaaaabbfaaabbd	9597251
cbaaaabbabaaaaabgaaaabbd	9597251
cbaaaabbabaaaaagbaaaabbd	9597251
cbaaaabbabaaaafabaaaabbd	9597251
cbaaaabbabaaaebabaaaabbd	9597251
cbaaaabbabaaeababaaaabbd	9597251
cbaaaabbabaeaababaaaabbd	9597251
cbaaaabbabeaaababaaaabbd	9597251
cbaaaabbafbaaababaaaabbd	9597251
cbaaaabbebbaaababaaaabbd	9597251
cbaaaabfbbbaaababaaaabbd	9597251
cbaaaagabbbaaababaaaabbd	9597251
cbaaafaabbbaaababaaaabbd	9597251
cbaaebaabbbaaababaaaabbd	9597251
cbaeabaabbbaaababaaaabbd	9597251
cbeaabaabbbaaababaaaabbd	9597251
cfbaabaabbbaaababaaaabbd	9597251
caabaabaabbbaaababaaaabbd	9597251
caabaabaabbbaaababaaaagbd	14395877
caabaabaabbbaaababaaafabd	14395877
caabaabaabbbaaababaaebabd	14395877
caabaabaabbbaaababaeababd	14395877
caabaabaabbbaaababeaababd	14395877
caabaabaabbbaaabafbaababd	14395877
caabaabaabbbaaabebbaababd	14395877
caabaabaabbbaaafbbbaababd	14395877
caabaabaabbbaaebbbbaababd	14395877
caabaabaabbbaeabbbbaababd	14395877
caabaabaabbbeaabbbbaababd	14395877
caabaabaabbfbaabbbbaababd	14395877
caabaabaabgabaabbbbaababd	14395877
caabaabaagbabaabbbbaababd	14395877
caabaabafababaabbbbaababd	14395877
caabaabebababaabbbbaababd	14395877
caabaafbbababaabbbbaababd	14395877
caabaebbbababaabbbbaababd	14395877
caabeabbbababaabbbbaababd	14395877
caafbabbbababaabbbbaababd	14395877
caebbabbbababaabbbbaababd	14395877
ceabbabbbababaabbbbaababd	14395877
cbabbabbbababaabbbbaababd	14395877
cbabbabbbababaabbbbaabd	3598969
cbabbabbbababaabbbbebd	2699227
