"Input number 339554031 with intial rewrite term cabaaaabbbbabaababbbabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1622  Number of array doubles: 0"
Term	Number
cabbbaaababaafaaabaaabaaabaabababbd	18586079531
cabbbaaababaebaaabaaabaaabaabababbd	18586079531
cabbbaaababeabaaabaaabaaabaabababbd	18586079531
cabbbaaabafbabaaabaaabaaabaabababbd	18586079531
cabbbaaabebbabaaabaaabaaabaabababbd	18586079531
cabbbaaafbbbabaaabaaabaaabaabababbd	18586079531
cabbbaaebbbbabaaabaaabaaabaabababbd	18586079531
cabbbaeabbbbabaaabaaabaaabaabababbd	18586079531
cabbbeaabbbbabaaabaaabaaabaabababbd	18586079531
cabbfbaabbbbabaaabaaabaaabaabababbd	18586079531
cabgabaabbbbabaaabaaabaaabaabababbd	18586079531
cagbabaabbbbabaaabaaabaaabaabababbd	18586079531
cfababaabbbbabaaabaaabaaabaabababbd	18586079531
caaababaabbbbabaaabaaabaaabaabababbd	18586079531
caaababaabbbbabaaabaaabaaabaababfabd	27879119297
caaababaabbbbabaaabaaabaaabaabagaabd	27879119297
caaababaabbbbabaaabaaabaaabaabfaaabd	27879119297
caaababaabbbbabaaabaaabaaabaagaaaabd	27879119297
caaababaabbbbabaaabaaabaaabafaaaaabd	27879119297
caaababaabbbbabaaabaaabaaabebaaaaabd	27879119297
caaababaabbbbabaaabaaabaaafbbaaaaabd	27879119297
caaababaabbbbabaaabaaabaaebbbaaaaabd	27879119297
caaababaabbbbabaaabaaabaeabbbaaaaabd	27879119297
caaababaabbbbabaaabaaabeaabbbaaaaabd	27879119297
caaababaabbbbabaaabaaafbaabbbaaaaabd	27879119297
caaababaabbbbabaaabaaebbaabbbaaaaabd	27879119297
caaababaabbbbabaaabaeabbaabbbaaaaabd	27879119297
caaababaabbbbabaaabeaabbaabbbaaaaabd	27879119297
caaababaabbbbabaaafbaabbaabbbaaaaabd	27879119297
caaababaabbbbabaaebbaabbaabbbaaaaabd	27879119297
caaababaabbbbabaeabbaabbaabbbaaaaabd	27879119297
caaababaabbbbabeaabbaabbaabbbaaaaabd	27879119297
caaababaabbbbafbaabbaabbaabbbaaaaabd	27879119297
caaababaabbbbebbaabbaabbaabbbaaaaabd	27879119297
caaababaabbbfbbbaabbaabbaabbbaaaaabd	27879119297
caaababaabbgabbbaabbaabbaabbbaaaaabd	27879119297
