"Input number 62079 with intial rewrite term cbbbaabaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1141  Number of array doubles: 0"
Term	Number
cbabbbabfabbbaaaabd	340193
cbabbbagaabbbaaaabd	340193
cbabbbfaaabbbaaaabd	340193
cbabbgaaaabbbaaaabd	340193
cbabgbaaaabbbaaaabd	340193
cbagbbaaaabbbaaaabd	340193
cbfabbaaaabbbaaaabd	340193
cgaabbaaaabbbaaaabd	340193
cabaabbaaaabbbaaaabd	340193
cabaabbaaaabbbaaebd	255145
cabaabbaaaabbbaeabd	255145
cabaabbaaaabbbeaabd	255145
cabaabbaaaabbfbaabd	255145
cabaabbaaaabgabaabd	255145
cabaabbaaaagbabaabd	255145
cabaabbaaafababaabd	255145
cabaabbaaebababaabd	255145
cabaabbaeabababaabd	255145
cabaabbeaabababaabd	255145
cabaabfbaabababaabd	255145
cabaagabaabababaabd	255145
cabafaabaabababaabd	255145
cabebaabaabababaabd	255145
cafbbaabaabababaabd	255145
cebbbaabaabababaabd	255145
cbbbbaabaabababaabd	255145
cbbbbaabaabababebd	191359
cbbbbaabaababafbbd	191359
cbbbbaabaababebbbd	191359
cbbbbaabaabafbbbbd	191359
cbbbbaabaabebbbbbd	191359
cbbbbaabaafbbbbbbd	191359
cbbbbaabaebbbbbbbd	191359
cbbbbaabeabbbbbbbd	191359
cbbbbaafbabbbbbbbd	191359
cbbbbaebbabbbbbbbd	191359
cbbbbeabbabbbbbbbd	191359
cbbbfbabbabbbbbbbd	191359
cbbgababbabbbbbbbd	191359
cbgbababbabbbbbbbd	191359
cgbbababbabbbbbbbd	191359
cabbbababbabbbbbbbd	191359
cabbbababbabbbbgbbd	287039
cabbbababbabbbgbbbd	287039
cabbbababbabbgbbbbd	287039
cabbbababbabgbbbbbd	287039
cabbbababbagbbbbbbd	287039
cabbbababbfabbbbbbd	287039
cabbbababgaabbbbbbd	287039
cabbbabagbaabbbbbbd	287039
cabbbabfabaabbbbbbd	287039
cabbbagaabaabbbbbbd	287039
cabbbfaaabaabbbbbbd	287039
cabbgaaaabaabbbbbbd	287039
cabgbaaaabaabbbbbbd	287039
cagbbaaaabaabbbbbbd	287039
cfabbaaaabaabbbbbbd	287039
caaabbaaaabaabbbbbbd	287039
caaabbaaaabaabbbgbbd	430559
caaabbaaaabaabbgbbbd	430559
caaabbaaaabaabgbbbbd	430559
caaabbaaaabaagbbbbbd	430559
caaabbaaaabafabbbbbd	430559
caaabbaaaabebabbbbbd	430559
caaabbaaaafbbabbbbbd	430559
caaabbaaaebbbabbbbbd	430559
caaabbaaeabbbabbbbbd	430559
caaabbaeaabbbabbbbbd	430559
caaabbeaaabbbabbbbbd	430559
caaabfbaaabbbabbbbbd	430559
caaagabaaabbbabbbbbd	430559
caafaabaaabbbabbbbbd	430559
caebaabaaabbbabbbbbd	430559
ceabaabaaabbbabbbbbd	430559
cbabaabaaabbbabbbbbd	430559
cbabaabaaabbbabbgbbd	645839
cbabaabaaabbbabgbbbd	645839
cbabaabaaabbbagbbbbd	645839
cbabaabaaabbbfabbbbd	645839
cbabaabaaabbgaabbbbd	645839
cbabaabaaabgbaabbbbd	645839
cbabaabaaagbbaabbbbd	645839
cbabaabaafabbaabbbbd	645839
cbabaabaebabbaabbbbd	645839
cbabaabeababbaabbbbd	645839
cbabaafbababbaabbbbd	645839
cbabaebbababbaabbbbd	645839
cbabeabbababbaabbbbd	645839
cbafbabbababbaabbbbd	645839
cbebbabbababbaabbbbd	645839
cfbbbabbababbaabbbbd	645839
caabbbabbababbaabbbbd	645839
caabbbabbababbaabgbbd	968759
caabbbabbababbaagbbbd	968759
caabbbabbababbafabbbd	968759
caabbbabbababbebabbbd	968759
caabbbabbababfbbabbbd	968759
caabbbabbabagabbabbbd	968759
caabbbabbabfaabbabbbd	968759
caabbbabbagaaabbabbbd	968759
caabbbabbfaaaabbabbbd	968759
caabbbabgaaaaabbabbbd	968759
caabbbagbaaaaabbabbbd	968759
caabbbfabaaaaabbabbbd	968759
caabbgaabaaaaabbabbbd	968759
caabgbaabaaaaabbabbbd	968759
caagbbaabaaaaabbabbbd	968759
cafabbaabaaaaabbabbbd	968759
cebabbaabaaaaabbabbbd	968759
cbbabbaabaaaaabbabbbd	968759
cbbabbaabaaaaabbagbbd	1453139
cbbabbaabaaaaabbfabbd	1453139
cbbabbaabaaaaabgaabbd	1453139
cbbabbaabaaaaagbaabbd	1453139
cbbabbaabaaaafabaabbd	1453139
cbbabbaabaaaebabaabbd	1453139
cbbabbaabaaeababaabbd	1453139
cbbabbaabaeaababaabbd	1453139
cbbabbaabeaaababaabbd	1453139
cbbabbaafbaaababaabbd	1453139
cbbabbaebbaaababaabbd	1453139
cbbabbeabbaaababaabbd	1453139
cbbabfbabbaaababaabbd	1453139
cbbagababbaaababaabbd	1453139
cbbfaababbaaababaabbd	1453139
cbgaaababbaaababaabbd	1453139
cgbaaababbaaababaabbd	1453139
cabbaaababbaaababaabbd	1453139
cabbaaababbaaababafabd	2179709
cabbaaababbaaababebabd	2179709
cabbaaababbaaabafbbabd	2179709
cabbaaababbaaabebbbabd	2179709
cabbaaababbaaafbbbbabd	2179709
cabbaaababbaaebbbbbabd	2179709
cabbaaababbaeabbbbbabd	2179709
cabbaaababbeaabbbbbabd	2179709
cabbaaababfbaabbbbbabd	2179709
cabbaaabagabaabbbbbabd	2179709
cabbaaabfaabaabbbbbabd	2179709
cabbaaagaaabaabbbbbabd	2179709
cabbaafaaaabaabbbbbabd	2179709
cabbaebaaaabaabbbbbabd	2179709
cabbeabaaaabaabbbbbabd	2179709
cabfbabaaaabaabbbbbabd	2179709
cagababaaaabaabbbbbabd	2179709
cfaababaaaabaabbbbbabd	2179709
caaaababaaaabaabbbbbabd	2179709
caaaababaaaabaabbbbbd	544927
caaaababaaaabaabbgbbd	817391
caaaababaaaabaabgbbbd	817391
caaaababaaaabaagbbbbd	817391
caaaababaaaabafabbbbd	817391
caaaababaaaabebabbbbd	817391
caaaababaaaafbbabbbbd	817391
caaaababaaaebbbabbbbd	817391
caaaababaaeabbbabbbbd	817391
caaaababaeaabbbabbbbd	817391
caaaababeaaabbbabbbbd	817391
caaaabafbaaabbbabbbbd	817391
caaaabebbaaabbbabbbbd	817391
caaaafbbbaaabbbabbbbd	817391
caaaebbbbaaabbbabbbbd	817391
caaeabbbbaaabbbabbbbd	817391
caeaabbbbaaabbbabbbbd	817391
ceaaabbbbaaabbbabbbbd	817391
cbaaabbbbaaabbbabbbbd	817391
cbaaabbbbaaabbbabgbbd	1226087
cbaaabbbbaaabbbagbbbd	1226087
cbaaabbbbaaabbbfabbbd	1226087
cbaaabbbbaaabbgaabbbd	1226087
cbaaabbbbaaabgbaabbbd	1226087
cbaaabbbbaaagbbaabbbd	1226087
cbaaabbbbaafabbaabbbd	1226087
cbaaabbbbaebabbaabbbd	1226087
cbaaabbbbeababbaabbbd	1226087
cbaaabbbfbababbaabbbd	1226087
cbaaabbgabababbaabbbd	1226087
cbaaabgbabababbaabbbd	1226087
cbaaagbbabababbaabbbd	1226087
cbaafabbabababbaabbbd	1226087
cbaebabbabababbaabbbd	1226087
cbeababbabababbaabbbd	1226087
cfbababbabababbaabbbd	1226087
caabababbabababbaabbbd	1226087
caabababbabababbaagbbd	1839131
caabababbabababbafabbd	1839131
caabababbabababbebabbd	1839131
caabababbabababfbbabbd	1839131
caabababbababagabbabbd	1839131
caabababbababfaabbabbd	1839131
caabababbabagaaabbabbd	1839131
caabababbabfaaaabbabbd	1839131
caabababbagaaaaabbabbd	1839131
caabababbfaaaaaabbabbd	1839131
caabababgaaaaaaabbabbd	1839131
caababagbaaaaaaabbabbd	1839131
caababfabaaaaaaabbabbd	1839131
caabagaabaaaaaaabbabbd	1839131
caabfaaabaaaaaaabbabbd	1839131
caagaaaabaaaaaaabbabbd	1839131
cafaaaaabaaaaaaabbabbd	1839131
cebaaaaabaaaaaaabbabbd	1839131
cbbaaaaabaaaaaaabbabbd	1839131
cbbaaaaabaaaaaaabbfabd	2758697
cbbaaaaabaaaaaaabgaabd	2758697
cbbaaaaabaaaaaaagbaabd	2758697
cbbaaaaabaaaaaafabaabd	2758697
cbbaaaaabaaaaaebabaabd	2758697
cbbaaaaabaaaaeababaabd	2758697
cbbaaaaabaaaeaababaabd	2758697
cbbaaaaabaaeaaababaabd	2758697
cbbaaaaabaeaaaababaabd	2758697
cbbaaaaabeaaaaababaabd	2758697
cbbaaaaafbaaaaababaabd	2758697
cbbaaaaebbaaaaababaabd	2758697
cbbaaaeabbaaaaababaabd	2758697
cbbaaeaabbaaaaababaabd	2758697
cbbaeaaabbaaaaababaabd	2758697
cbbeaaaabbaaaaababaabd	2758697
cbfbaaaabbaaaaababaabd	2758697
cgabaaaabbaaaaababaabd	2758697
cababaaaabbaaaaababaabd	2758697
cababaaaabbaaaaababebd	2069023
cababaaaabbaaaaabafbbd	2069023
cababaaaabbaaaaabebbbd	2069023
cababaaaabbaaaaafbbbbd	2069023
cababaaaabbaaaaebbbbbd	2069023
cababaaaabbaaaeabbbbbd	2069023
cababaaaabbaaeaabbbbbd	2069023
cababaaaabbaeaaabbbbbd	2069023
cababaaaabbeaaaabbbbbd	2069023
cababaaaabfbaaaabbbbbd	2069023
cababaaaagabaaaabbbbbd	2069023
cababaaafaabaaaabbbbbd	2069023
cababaaebaabaaaabbbbbd	2069023
cababaeabaabaaaabbbbbd	2069023
cababeaabaabaaaabbbbbd	2069023
cabafbaabaabaaaabbbbbd	2069023
cabebbaabaabaaaabbbbbd	2069023
cafbbbaabaabaaaabbbbbd	2069023
cebbbbaabaabaaaabbbbbd	2069023
cbbbbbaabaabaaaabbbbbd	2069023
cbbbbbaabaabaaaabbgbbd	3103535
cbbbbbaabaabaaaabgbbbd	3103535
cbbbbbaabaabaaaagbbbbd	3103535
cbbbbbaabaabaaafabbbbd	3103535
cbbbbbaabaabaaebabbbbd	3103535
cbbbbbaabaabaeababbbbd	3103535
cbbbbbaabaabeaababbbbd	3103535
cbbbbbaabaafbaababbbbd	3103535
cbbbbbaabaebbaababbbbd	3103535
cbbbbbaabeabbaababbbbd	3103535
cbbbbbaafbabbaababbbbd	3103535
cbbbbbaebbabbaababbbbd	3103535
cbbbbbeabbabbaababbbbd	3103535
cbbbbfbabbabbaababbbbd	3103535
cbbbgababbabbaababbbbd	3103535
cbbgbababbabbaababbbbd	3103535
cbgbbababbabbaababbbbd	3103535
cgbbbababbabbaababbbbd	3103535
cabbbbababbabbaababbbbd	3103535
cabbbbababbabbaababgbbd	4655303
cabbbbababbabbaabagbbbd	4655303
cabbbbababbabbaabfabbbd	4655303
cabbbbababbabbaagaabbbd	4655303
cabbbbababbabbafaaabbbd	4655303
cabbbbababbabbebaaabbbd	4655303
cabbbbababbabfbbaaabbbd	4655303
cabbbbababbagabbaaabbbd	4655303
cabbbbababbfaabbaaabbbd	4655303
cabbbbababgaaabbaaabbbd	4655303
cabbbbabagbaaabbaaabbbd	4655303
cabbbbabfabaaabbaaabbbd	4655303
cabbbbagaabaaabbaaabbbd	4655303
cabbbbfaaabaaabbaaabbbd	4655303
cabbbgaaaabaaabbaaabbbd	4655303
cabbgbaaaabaaabbaaabbbd	4655303
cabgbbaaaabaaabbaaabbbd	4655303
cagbbbaaaabaaabbaaabbbd	4655303
cfabbbaaaabaaabbaaabbbd	4655303
caaabbbaaaabaaabbaaabbbd	4655303
caaabbbaaaabaaabbaaagbbd	6982955
caaabbbaaaabaaabbaafabbd	6982955
caaabbbaaaabaaabbaebabbd	6982955
caaabbbaaaabaaabbeababbd	6982955
caaabbbaaaabaaabfbababbd	6982955
caaabbbaaaabaaagabababbd	6982955
caaabbbaaaabaafaabababbd	6982955
caaabbbaaaabaebaabababbd	6982955
caaabbbaaaabeabaabababbd	6982955
caaabbbaaaafbabaabababbd	6982955
caaabbbaaaebbabaabababbd	6982955
caaabbbaaeabbabaabababbd	6982955
caaabbbaeaabbabaabababbd	6982955
caaabbbeaaabbabaabababbd	6982955
caaabbfbaaabbabaabababbd	6982955
caaabgabaaabbabaabababbd	6982955
caaagbabaaabbabaabababbd	6982955
caafababaaabbabaabababbd	6982955
caebababaaabbabaabababbd	6982955
ceabababaaabbabaabababbd	6982955
cbabababaaabbabaabababbd	6982955
cbabababaaabbabaababfabd	10474433
cbabababaaabbabaabagaabd	10474433
cbabababaaabbabaabfaaabd	10474433
cbabababaaabbabaagaaaabd	10474433
cbabababaaabbabafaaaaabd	10474433
cbabababaaabbabebaaaaabd	10474433
cbabababaaabbafbbaaaaabd	10474433
cbabababaaabbebbbaaaaabd	10474433
cbabababaaabfbbbbaaaaabd	10474433
cbabababaaagabbbbaaaaabd	10474433
cbabababaafaabbbbaaaaabd	10474433
cbabababaebaabbbbaaaaabd	10474433
cbabababeabaabbbbaaaaabd	10474433
cbababafbabaabbbbaaaaabd	10474433
cbababebbabaabbbbaaaaabd	10474433
cbabafbbbabaabbbbaaaaabd	10474433
cbabebbbbabaabbbbaaaaabd	10474433
cbafbbbbbabaabbbbaaaaabd	10474433
cbebbbbbbabaabbbbaaaaabd	10474433
cfbbbbbbbabaabbbbaaaaabd	10474433
caabbbbbbbabaabbbbaaaaabd	10474433
