"Input number 326589567 with intial rewrite term caabbabbbabbbababbbaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1256  Number of array doubles: 0"
Term	Number
caaaababaabbaaaabaabbbfabbbaabd	837958457
caaaababaabbaaaabaabbgaabbbaabd	837958457
caaaababaabbaaaabaabgbaabbbaabd	837958457
caaaababaabbaaaabaagbbaabbbaabd	837958457
caaaababaabbaaaabafabbaabbbaabd	837958457
caaaababaabbaaaabebabbaabbbaabd	837958457
caaaababaabbaaaafbbabbaabbbaabd	837958457
caaaababaabbaaaebbbabbaabbbaabd	837958457
caaaababaabbaaeabbbabbaabbbaabd	837958457
caaaababaabbaeaabbbabbaabbbaabd	837958457
caaaababaabbeaaabbbabbaabbbaabd	837958457
caaaababaabfbaaabbbabbaabbbaabd	837958457
caaaababaagabaaabbbabbaabbbaabd	837958457
caaaababafaabaaabbbabbaabbbaabd	837958457
caaaababebaabaaabbbabbaabbbaabd	837958457
caaaabafbbaabaaabbbabbaabbbaabd	837958457
caaaabebbbaabaaabbbabbaabbbaabd	837958457
caaaafbbbbaabaaabbbabbaabbbaabd	837958457
caaaebbbbbaabaaabbbabbaabbbaabd	837958457
caaeabbbbbaabaaabbbabbaabbbaabd	837958457
caeaabbbbbaabaaabbbabbaabbbaabd	837958457
ceaaabbbbbaabaaabbbabbaabbbaabd	837958457
cbaaabbbbbaabaaabbbabbaabbbaabd	837958457
cbaaabbbbbaabaaabbbabbaabbbebd	628468843
cbaaabbbbbaabaaabbbabbaabbfbbd	628468843
cbaaabbbbbaabaaabbbabbaabgabbd	628468843
cbaaabbbbbaabaaabbbabbaagbabbd	628468843
cbaaabbbbbaabaaabbbabbafababbd	628468843
cbaaabbbbbaabaaabbbabbebababbd	628468843
cbaaabbbbbaabaaabbbabfbbababbd	628468843
cbaaabbbbbaabaaabbbagabbababbd	628468843
cbaaabbbbbaabaaabbbfaabbababbd	628468843
cbaaabbbbbaabaaabbgaaabbababbd	628468843
cbaaabbbbbaabaaabgbaaabbababbd	628468843
cbaaabbbbbaabaaagbbaaabbababbd	628468843
