"Input number 3047407 with intial rewrite term cabbbaabbbbbbbbbbabbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1249  Number of array doubles: 0"
Term	Number
cbababbabbbbbbbbabbbgbbbd	21135167
cbababbabbbbbbbbabbgbbbbd	21135167
cbababbabbbbbbbbabgbbbbbd	21135167
cbababbabbbbbbbbagbbbbbbd	21135167
cbababbabbbbbbbbfabbbbbbd	21135167
cbababbabbbbbbbgaabbbbbbd	21135167
cbababbabbbbbbgbaabbbbbbd	21135167
cbababbabbbbbgbbaabbbbbbd	21135167
cbababbabbbbgbbbaabbbbbbd	21135167
cbababbabbbgbbbbaabbbbbbd	21135167
cbababbabbgbbbbbaabbbbbbd	21135167
cbababbabgbbbbbbaabbbbbbd	21135167
cbababbagbbbbbbbaabbbbbbd	21135167
cbababbfabbbbbbbaabbbbbbd	21135167
cbababgaabbbbbbbaabbbbbbd	21135167
cbabagbaabbbbbbbaabbbbbbd	21135167
cbabfabaabbbbbbbaabbbbbbd	21135167
cbagaabaabbbbbbbaabbbbbbd	21135167
cbfaaabaabbbbbbbaabbbbbbd	21135167
cgaaaabaabbbbbbbaabbbbbbd	21135167
cabaaaabaabbbbbbbaabbbbbbd	21135167
cabaaaabaabbbbbbbaabbbgbbd	31702751
cabaaaabaabbbbbbbaabbgbbbd	31702751
cabaaaabaabbbbbbbaabgbbbbd	31702751
cabaaaabaabbbbbbbaagbbbbbd	31702751
cabaaaabaabbbbbbbafabbbbbd	31702751
cabaaaabaabbbbbbbebabbbbbd	31702751
cabaaaabaabbbbbbfbbabbbbbd	31702751
cabaaaabaabbbbbgabbabbbbbd	31702751
cabaaaabaabbbbgbabbabbbbbd	31702751
cabaaaabaabbbgbbabbabbbbbd	31702751
cabaaaabaabbgbbbabbabbbbbd	31702751
cabaaaabaabgbbbbabbabbbbbd	31702751
cabaaaabaagbbbbbabbabbbbbd	31702751
cabaaaabafabbbbbabbabbbbbd	31702751
cabaaaabebabbbbbabbabbbbbd	31702751
cabaaaafbbabbbbbabbabbbbbd	31702751
cabaaaebbbabbbbbabbabbbbbd	31702751
cabaaeabbbabbbbbabbabbbbbd	31702751
cabaeaabbbabbbbbabbabbbbbd	31702751
cabeaaabbbabbbbbabbabbbbbd	31702751
cafbaaabbbabbbbbabbabbbbbd	31702751
cebbaaabbbabbbbbabbabbbbbd	31702751
cbbbaaabbbabbbbbabbabbbbbd	31702751
cbbbaaabbbabbbbbabbabbgbbd	47554127
cbbbaaabbbabbbbbabbabgbbbd	47554127
cbbbaaabbbabbbbbabbagbbbbd	47554127
cbbbaaabbbabbbbbabbfabbbbd	47554127
cbbbaaabbbabbbbbabgaabbbbd	47554127
cbbbaaabbbabbbbbagbaabbbbd	47554127
cbbbaaabbbabbbbbfabaabbbbd	47554127
cbbbaaabbbabbbbgaabaabbbbd	47554127
cbbbaaabbbabbbgbaabaabbbbd	47554127
cbbbaaabbbabbgbbaabaabbbbd	47554127
cbbbaaabbbabgbbbaabaabbbbd	47554127
cbbbaaabbbagbbbbaabaabbbbd	47554127
cbbbaaabbbfabbbbaabaabbbbd	47554127
cbbbaaabbgaabbbbaabaabbbbd	47554127
cbbbaaabgbaabbbbaabaabbbbd	47554127
cbbbaaagbbaabbbbaabaabbbbd	47554127
