"Input number 31911 with intial rewrite term cbbbbaababaabbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 735  Number of array doubles: 0"
Term	Number
cbbbaabbaababaababbebbbd	11951887
cbbbaabbaababaababfbbbbd	11951887
cbbbaabbaababaabagabbbbd	11951887
cbbbaabbaababaabfaabbbbd	11951887
cbbbaabbaababaagaaabbbbd	11951887
cbbbaabbaababafaaaabbbbd	11951887
cbbbaabbaababebaaaabbbbd	11951887
cbbbaabbaabafbbaaaabbbbd	11951887
cbbbaabbaabebbbaaaabbbbd	11951887
cbbbaabbaafbbbbaaaabbbbd	11951887
cbbbaabbaebbbbbaaaabbbbd	11951887
cbbbaabbeabbbbbaaaabbbbd	11951887
cbbbaabfbabbbbbaaaabbbbd	11951887
cbbbaagababbbbbaaaabbbbd	11951887
cbbbafaababbbbbaaaabbbbd	11951887
cbbbebaababbbbbaaaabbbbd	11951887
cbbfbbaababbbbbaaaabbbbd	11951887
cbgabbaababbbbbaaaabbbbd	11951887
cgbabbaababbbbbaaaabbbbd	11951887
cabbabbaababbbbbaaaabbbbd	11951887
cabbabbaababbbbbaaaabgbbd	17927831
cabbabbaababbbbbaaaagbbbd	17927831
cabbabbaababbbbbaaafabbbd	17927831
cabbabbaababbbbbaaebabbbd	17927831
cabbabbaababbbbbaeababbbd	17927831
cabbabbaababbbbbeaababbbd	17927831
cabbabbaababbbbfbaababbbd	17927831
cabbabbaababbbgabaababbbd	17927831
cabbabbaababbgbabaababbbd	17927831
cabbabbaababgbbabaababbbd	17927831
cabbabbaabagbbbabaababbbd	17927831
cabbabbaabfabbbabaababbbd	17927831
cabbabbaagaabbbabaababbbd	17927831
cabbabbafaaabbbabaababbbd	17927831
cabbabbebaaabbbabaababbbd	17927831
cabbabfbbaaabbbabaababbbd	17927831
cabbagabbaaabbbabaababbbd	17927831
cabbfaabbaaabbbabaababbbd	17927831
cabgaaabbaaabbbabaababbbd	17927831
cagbaaabbaaabbbabaababbbd	17927831
cfabaaabbaaabbbabaababbbd	17927831
caaabaaabbaaabbbabaababbbd	17927831
caaabaaabbaaabbbabaabagbbd	26891747
caaabaaabbaaabbbabaabfabbd	26891747
caaabaaabbaaabbbabaagaabbd	26891747
caaabaaabbaaabbbabafaaabbd	26891747
caaabaaabbaaabbbabebaaabbd	26891747
caaabaaabbaaabbbafbbaaabbd	26891747
caaabaaabbaaabbbebbbaaabbd	26891747
caaabaaabbaaabbfbbbbaaabbd	26891747
caaabaaabbaaabgabbbbaaabbd	26891747
caaabaaabbaaagbabbbbaaabbd	26891747
caaabaaabbaafababbbbaaabbd	26891747
caaabaaabbaebababbbbaaabbd	26891747
caaabaaabbeabababbbbaaabbd	26891747
caaabaaabfbabababbbbaaabbd	26891747
caaabaaagababababbbbaaabbd	26891747
caaabaafaababababbbbaaabbd	26891747
caaabaebaababababbbbaaabbd	26891747
caaabeabaababababbbbaaabbd	26891747
caaafbabaababababbbbaaabbd	26891747
caaebbabaababababbbbaaabbd	26891747
caeabbabaababababbbbaaabbd	26891747
ceaabbabaababababbbbaaabbd	26891747
cbaabbabaababababbbbaaabbd	26891747
cbaabbabaababababbbbaafabd	40337621
cbaabbabaababababbbbaebabd	40337621
cbaabbabaababababbbbeababd	40337621
cbaabbabaababababbbfbababd	40337621
cbaabbabaababababbgabababd	40337621
cbaabbabaababababgbabababd	40337621
cbaabbabaabababagbbabababd	40337621
cbaabbabaabababfabbabababd	40337621
cbaabbabaababagaabbabababd	40337621
cbaabbabaababfaaabbabababd	40337621
cbaabbabaabagaaaabbabababd	40337621
cbaabbabaabfaaaaabbabababd	40337621
cbaabbabaagaaaaaabbabababd	40337621
cbaabbabafaaaaaaabbabababd	40337621
cbaabbabebaaaaaaabbabababd	40337621
cbaabbafbbaaaaaaabbabababd	40337621
cbaabbebbbaaaaaaabbabababd	40337621
cbaabfbbbbaaaaaaabbabababd	40337621
cbaagabbbbaaaaaaabbabababd	40337621
cbafaabbbbaaaaaaabbabababd	40337621
cbebaabbbbaaaaaaabbabababd	40337621
cfbbaabbbbaaaaaaabbabababd	40337621
caabbaabbbbaaaaaaabbabababd	40337621
caabbaabbbbaaaaaaabbababd	10084405
caabbaabbbbaaaaaaabbabd	2521101
caabbaabbbbaaaaaaabbd	630275
caabbaabbbbaaaaaafabd	945413
caabbaabbbbaaaaaebabd	945413
caabbaabbbbaaaaeababd	945413
caabbaabbbbaaaeaababd	945413
caabbaabbbbaaeaaababd	945413
caabbaabbbbaeaaaababd	945413
caabbaabbbbeaaaaababd	945413
caabbaabbbfbaaaaababd	945413
caabbaabbgabaaaaababd	945413
caabbaabgbabaaaaababd	945413
caabbaagbbabaaaaababd	945413
caabbafabbabaaaaababd	945413
caabbebabbabaaaaababd	945413
caabfbbabbabaaaaababd	945413
caagabbabbabaaaaababd	945413
cafaabbabbabaaaaababd	945413
cebaabbabbabaaaaababd	945413
cbbaabbabbabaaaaababd	945413
cbbaabbabbabaaaaabd	236353
cbbaabbabbabaaaebd	177265
cbbaabbabbabaaeabd	177265
cbbaabbabbabaeaabd	177265
cbbaabbabbabeaaabd	177265
cbbaabbabbafbaaabd	177265
cbbaabbabbebbaaabd	177265
cbbaabbabfbbbaaabd	177265
cbbaabbagabbbaaabd	177265
cbbaabbfaabbbaaabd	177265
cbbaabgaaabbbaaabd	177265
cbbaagbaaabbbaaabd	177265
cbbafabaaabbbaaabd	177265
cbbebabaaabbbaaabd	177265
cbfbbabaaabbbaaabd	177265
cgabbabaaabbbaaabd	177265
cababbabaaabbbaaabd	177265
cababbabaaabbbaebd	132949
cababbabaaabbbeabd	132949
cababbabaaabbfbabd	132949
cababbabaaabgababd	132949
cababbabaaagbababd	132949
cababbabaafabababd	132949
cababbabaebabababd	132949
cababbabeababababd	132949
cababbafbababababd	132949
cababbebbababababd	132949
cababfbbbababababd	132949
cabagabbbababababd	132949
cabfaabbbababababd	132949
cagaaabbbababababd	132949
cfaaaabbbababababd	132949
caaaaaabbbababababd	132949
caaaaaabbbabababd	33237
caaaaaabbbababd	8309
caaaaaabbbabd	2077
