"Input number 6121 with intial rewrite term cabbbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 766  Number of array doubles: 0"
Term	Number
cbabaaabbbbbaabbaabd	429977
cbabaaabbbbbaabbebd	322483
cbabaaabbbbbaabfbbd	322483
cbabaaabbbbbaagabbd	322483
cbabaaabbbbbafaabbd	322483
cbabaaabbbbbebaabbd	322483
cbabaaabbbbfbbaabbd	322483
cbabaaabbbgabbaabbd	322483
cbabaaabbgbabbaabbd	322483
cbabaaabgbbabbaabbd	322483
cbabaaagbbbabbaabbd	322483
cbabaafabbbabbaabbd	322483
cbabaebabbbabbaabbd	322483
cbabeababbbabbaabbd	322483
cbafbababbbabbaabbd	322483
cbebbababbbabbaabbd	322483
cfbbbababbbabbaabbd	322483
caabbbababbbabbaabbd	322483
caabbbababbbabbafabd	483725
caabbbababbbabbebabd	483725
caabbbababbbabfbbabd	483725
caabbbababbbagabbabd	483725
caabbbababbbfaabbabd	483725
caabbbababbgaaabbabd	483725
caabbbababgbaaabbabd	483725
caabbbabagbbaaabbabd	483725
caabbbabfabbaaabbabd	483725
caabbbagaabbaaabbabd	483725
caabbbfaaabbaaabbabd	483725
caabbgaaaabbaaabbabd	483725
caabgbaaaabbaaabbabd	483725
caagbbaaaabbaaabbabd	483725
cafabbaaaabbaaabbabd	483725
cebabbaaaabbaaabbabd	483725
cbbabbaaaabbaaabbabd	483725
cbbabbaaaabbaaabbd	120931
cbbabbaaaabbaafabd	181397
cbbabbaaaabbaebabd	181397
cbbabbaaaabbeababd	181397
cbbabbaaaabfbababd	181397
cbbabbaaaagabababd	181397
cbbabbaaafaabababd	181397
cbbabbaaebaabababd	181397
cbbabbaeabaabababd	181397
cbbabbeaabaabababd	181397
cbbabfbaabaabababd	181397
cbbagabaabaabababd	181397
cbbfaabaabaabababd	181397
cbgaaabaabaabababd	181397
cgbaaabaabaabababd	181397
cabbaaabaabaabababd	181397
cabbaaabaabaababd	45349
cabbaaabaabaabd	11337
cabbaaabaabebd	8503
cabbaaabaafbbd	8503
cabbaaabaebbbd	8503
cabbaaabeabbbd	8503
cabbaaafbabbbd	8503
cabbaaebbabbbd	8503
cabbaeabbabbbd	8503
cabbeaabbabbbd	8503
cabfbaabbabbbd	8503
cagabaabbabbbd	8503
cfaabaabbabbbd	8503
caaaabaabbabbbd	8503
caaaabaabbagbbd	12755
caaaabaabbfabbd	12755
caaaabaabgaabbd	12755
caaaabaagbaabbd	12755
caaaabafabaabbd	12755
caaaabebabaabbd	12755
caaaafbbabaabbd	12755
caaaebbbabaabbd	12755
caaeabbbabaabbd	12755
caeaabbbabaabbd	12755
ceaaabbbabaabbd	12755
cbaaabbbabaabbd	12755
cbaaabbbabafabd	19133
cbaaabbbabebabd	19133
