"Input number 511935 with intial rewrite term cbbbbaabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 3047  Number of array doubles: 1"
Term	Number
cbaaaaaababeaaababaabbd	4734035
cbaaaaaabafbaaababaabbd	4734035
cbaaaaaabebbaaababaabbd	4734035
cbaaaaaafbbbaaababaabbd	4734035
cbaaaaaebbbbaaababaabbd	4734035
cbaaaaeabbbbaaababaabbd	4734035
cbaaaeaabbbbaaababaabbd	4734035
cbaaeaaabbbbaaababaabbd	4734035
cbaeaaaabbbbaaababaabbd	4734035
cbeaaaaabbbbaaababaabbd	4734035
cfbaaaaabbbbaaababaabbd	4734035
caabaaaaabbbbaaababaabbd	4734035
caabaaaaabbbbaaababaabgd	7101053
caabaaaaabbbbaaababaagbd	7101053
caabaaaaabbbbaaababafabd	7101053
caabaaaaabbbbaaababebabd	7101053
caabaaaaabbbbaaabafbbabd	7101053
caabaaaaabbbbaaabebbbabd	7101053
caabaaaaabbbbaaafbbbbabd	7101053
caabaaaaabbbbaaebbbbbabd	7101053
caabaaaaabbbbaeabbbbbabd	7101053
caabaaaaabbbbeaabbbbbabd	7101053
caabaaaaabbbfbaabbbbbabd	7101053
caabaaaaabbgabaabbbbbabd	7101053
caabaaaaabgbabaabbbbbabd	7101053
caabaaaaagbbabaabbbbbabd	7101053
caabaaaafabbabaabbbbbabd	7101053
caabaaaebabbabaabbbbbabd	7101053
caabaaeababbabaabbbbbabd	7101053
caabaeaababbabaabbbbbabd	7101053
caabeaaababbabaabbbbbabd	7101053
caafbaaababbabaabbbbbabd	7101053
caebbaaababbabaabbbbbabd	7101053
ceabbaaababbabaabbbbbabd	7101053
cbabbaaababbabaabbbbbabd	7101053
cbabbaaababbabaabbbbbagd	10651580
cbabbaaababbabaabbbbbfad	10651580
cbabbaaababbabaabbbbgaad	10651580
cbabbaaababbabaabbbgbaad	10651580
cbabbaaababbabaabbgbbaad	10651580
cbabbaaababbabaabgbbbaad	10651580
cbabbaaababbabaagbbbbaad	10651580
cbabbaaababbabafabbbbaad	10651580
cbabbaaababbabebabbbbaad	10651580
cbabbaaababbafbbabbbbaad	10651580
cbabbaaababbebbbabbbbaad	10651580
cbabbaaababfbbbbabbbbaad	10651580
cbabbaaabagabbbbabbbbaad	10651580
cbabbaaabfaabbbbabbbbaad	10651580
cbabbaaagaaabbbbabbbbaad	10651580
cbabbaafaaaabbbbabbbbaad	10651580
cbabbaebaaaabbbbabbbbaad	10651580
cbabbeabaaaabbbbabbbbaad	10651580
cbabfbabaaaabbbbabbbbaad	10651580
cbagababaaaabbbbabbbbaad	10651580
cbfaababaaaabbbbabbbbaad	10651580
cgaaababaaaabbbbabbbbaad	10651580
cabaaababaaaabbbbabbbbaad	10651580
cabaaababaaaabbbbabbbbad	5325790
cabaaababaaaabbbbabbbbd	2662895
cabaaababaaaabbbbabbbgd	3994343
cabaaababaaaabbbbabbgbd	3994343
cabaaababaaaabbbbabgbbd	3994343
cabaaababaaaabbbbagbbbd	3994343
cabaaababaaaabbbbfabbbd	3994343
cabaaababaaaabbbgaabbbd	3994343
cabaaababaaaabbgbaabbbd	3994343
cabaaababaaaabgbbaabbbd	3994343
cabaaababaaaagbbbaabbbd	3994343
cabaaababaaafabbbaabbbd	3994343
cabaaababaaebabbbaabbbd	3994343
cabaaababaeababbbaabbbd	3994343
cabaaababeaababbbaabbbd	3994343
cabaaabafbaababbbaabbbd	3994343
cabaaabebbaababbbaabbbd	3994343
cabaaafbbbaababbbaabbbd	3994343
cabaaebbbbaababbbaabbbd	3994343
cabaeabbbbaababbbaabbbd	3994343
cabeaabbbbaababbbaabbbd	3994343
cafbaabbbbaababbbaabbbd	3994343
cebbaabbbbaababbbaabbbd	3994343
cbbbaabbbbaababbbaabbbd	3994343
cbbbaabbbbaababbbaabbgd	5991515
cbbbaabbbbaababbbaabgbd	5991515
cbbbaabbbbaababbbaagbbd	5991515
cbbbaabbbbaababbbafabbd	5991515
cbbbaabbbbaababbbebabbd	5991515
cbbbaabbbbaababbfbbabbd	5991515
cbbbaabbbbaababgabbabbd	5991515
cbbbaabbbbaabagbabbabbd	5991515
cbbbaabbbbaabfababbabbd	5991515
cbbbaabbbbaagaababbabbd	5991515
cbbbaabbbbafaaababbabbd	5991515
cbbbaabbbbebaaababbabbd	5991515
cbbbaabbbfbbaaababbabbd	5991515
cbbbaabbgabbaaababbabbd	5991515
cbbbaabgbabbaaababbabbd	5991515
cbbbaagbbabbaaababbabbd	5991515
cbbbafabbabbaaababbabbd	5991515
cbbbebabbabbaaababbabbd	5991515
cbbfbbabbabbaaababbabbd	5991515
cbgabbabbabbaaababbabbd	5991515
cgbabbabbabbaaababbabbd	5991515
cabbabbabbabbaaababbabbd	5991515
cabbabbabbabbaaababbabgd	8987273
cabbabbabbabbaaababbagbd	8987273
