"Input number 60340335 with intial rewrite term cbbaabbaaababbbaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1368  Number of array doubles: 0"
Term	Number
cbaaafbbabaababbbbabbaabbabbabd	1238562413
cbaaebbbabaababbbbabbaabbabbabd	1238562413
cbaeabbbabaababbbbabbaabbabbabd	1238562413
cbeaabbbabaababbbbabbaabbabbabd	1238562413
cfbaabbbabaababbbbabbaabbabbabd	1238562413
caabaabbbabaababbbbabbaabbabbabd	1238562413
caabaabbbabaababbbbabbaabbabgd	464460905
caabaabbbabaababbbbabbaabbagbd	464460905
caabaabbbabaababbbbabbaabbfabd	464460905
caabaabbbabaababbbbabbaabgaabd	464460905
caabaabbbabaababbbbabbaagbaabd	464460905
caabaabbbabaababbbbabbafabaabd	464460905
caabaabbbabaababbbbabbebabaabd	464460905
caabaabbbabaababbbbabfbbabaabd	464460905
caabaabbbabaababbbbagabbabaabd	464460905
caabaabbbabaababbbbfaabbabaabd	464460905
caabaabbbabaababbbgaaabbabaabd	464460905
caabaabbbabaababbgbaaabbabaabd	464460905
caabaabbbabaababgbbaaabbabaabd	464460905
caabaabbbabaabagbbbaaabbabaabd	464460905
caabaabbbabaabfabbbaaabbabaabd	464460905
caabaabbbabaagaabbbaaabbabaabd	464460905
caabaabbbabafaaabbbaaabbabaabd	464460905
caabaabbbabebaaabbbaaabbabaabd	464460905
caabaabbbafbbaaabbbaaabbabaabd	464460905
caabaabbbebbbaaabbbaaabbabaabd	464460905
caabaabbfbbbbaaabbbaaabbabaabd	464460905
caabaabgabbbbaaabbbaaabbabaabd	464460905
caabaagbabbbbaaabbbaaabbabaabd	464460905
caabafababbbbaaabbbaaabbabaabd	464460905
caabebababbbbaaabbbaaabbabaabd	464460905
caafbbababbbbaaabbbaaabbabaabd	464460905
caebbbababbbbaaabbbaaabbabaabd	464460905
ceabbbababbbbaaabbbaaabbabaabd	464460905
cbabbbababbbbaaabbbaaabbabaabd	464460905
cbabbbababbbbaaabbbaaabbabebd	348345679
cbabbbababbbbaaabbbaaabbafbbd	348345679
cbabbbababbbbaaabbbaaabbebbbd	348345679
cbabbbababbbbaaabbbaaabfbbbbd	348345679
cbabbbababbbbaaabbbaaagabbbbd	348345679
cbabbbababbbbaaabbbaafaabbbbd	348345679
cbabbbababbbbaaabbbaebaabbbbd	348345679
cbabbbababbbbaaabbbeabaabbbbd	348345679
cbabbbababbbbaaabbfbabaabbbbd	348345679
cbabbbababbbbaaabgababaabbbbd	348345679
cbabbbababbbbaaagbababaabbbbd	348345679
cbabbbababbbbaafabababaabbbbd	348345679
cbabbbababbbbaebabababaabbbbd	348345679
cbabbbababbbbeababababaabbbbd	348345679
cbabbbababbbfbababababaabbbbd	348345679
cbabbbababbgabababababaabbbbd	348345679
cbabbbababgbabababababaabbbbd	348345679
cbabbbabagbbabababababaabbbbd	348345679
cbabbbabfabbabababababaabbbbd	348345679
cbabbbagaabbabababababaabbbbd	348345679
cbabbbfaaabbabababababaabbbbd	348345679
cbabbgaaaabbabababababaabbbbd	348345679
cbabgbaaaabbabababababaabbbbd	348345679
cbagbbaaaabbabababababaabbbbd	348345679
cbfabbaaaabbabababababaabbbbd	348345679
cgaabbaaaabbabababababaabbbbd	348345679
cabaabbaaaabbabababababaabbbbd	348345679
