"Input number 25243 with intial rewrite term cbaaababaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 742  Number of array doubles: 0"
Term	Number
cbeaaaaabaaabaaaabbd	590915
cfbaaaaabaaabaaaabbd	590915
caabaaaaabaaabaaaabbd	590915
caabaaaaabaaabaaafabd	886373
caabaaaaabaaabaaebabd	886373
caabaaaaabaaabaeababd	886373
caabaaaaabaaabeaababd	886373
caabaaaaabaaafbaababd	886373
caabaaaaabaaebbaababd	886373
caabaaaaabaeabbaababd	886373
caabaaaaabeaabbaababd	886373
caabaaaaafbaabbaababd	886373
caabaaaaebbaabbaababd	886373
caabaaaeabbaabbaababd	886373
caabaaeaabbaabbaababd	886373
caabaeaaabbaabbaababd	886373
caabeaaaabbaabbaababd	886373
caafbaaaabbaabbaababd	886373
caebbaaaabbaabbaababd	886373
ceabbaaaabbaabbaababd	886373
cbabbaaaabbaabbaababd	886373
cbabbaaaabbaabbaagd	332390
cbabbaaaabbaabbafad	332390
cbabbaaaabbaabbebad	332390
cbabbaaaabbaabfbbad	332390
cbabbaaaabbaagabbad	332390
cbabbaaaabbafaabbad	332390
cbabbaaaabbebaabbad	332390
cbabbaaaabfbbaabbad	332390
cbabbaaaagabbaabbad	332390
cbabbaaafaabbaabbad	332390
cbabbaaebaabbaabbad	332390
cbabbaeabaabbaabbad	332390
cbabbeaabaabbaabbad	332390
cbabfbaabaabbaabbad	332390
cbagabaabaabbaabbad	332390
cbfaabaabaabbaabbad	332390
cgaaabaabaabbaabbad	332390
cabaaabaabaabbaabbad	332390
cabaaabaabaabbaabbd	166195
cabaaabaabaabbafabd	249293
cabaaabaabaabbebabd	249293
cabaaabaabaabfbbabd	249293
cabaaabaabaagabbabd	249293
cabaaabaabafaabbabd	249293
cabaaabaabebaabbabd	249293
cabaaabaafbbaabbabd	249293
cabaaabaebbbaabbabd	249293
cabaaabeabbbaabbabd	249293
cabaaafbabbbaabbabd	249293
cabaaebbabbbaabbabd	249293
cabaeabbabbbaabbabd	249293
cabeaabbabbbaabbabd	249293
cafbaabbabbbaabbabd	249293
cebbaabbabbbaabbabd	249293
cbbbaabbabbbaabbabd	249293
cbbbaabbabbbaabgd	93485
cbbbaabbabbbaagbd	93485
cbbbaabbabbbafabd	93485
cbbbaabbabbbebabd	93485
cbbbaabbabbfbbabd	93485
cbbbaabbabgabbabd	93485
cbbbaabbagbabbabd	93485
cbbbaabbfababbabd	93485
cbbbaabgaababbabd	93485
cbbbaagbaababbabd	93485
cbbbafabaababbabd	93485
cbbbebabaababbabd	93485
cbbfbbabaababbabd	93485
cbgabbabaababbabd	93485
cgbabbabaababbabd	93485
cabbabbabaababbabd	93485
cabbabbabaababgd	35057
cabbabbabaabagbd	35057
cabbabbabaabfabd	35057
cabbabbabaagaabd	35057
cabbabbabafaaabd	35057
cabbabbabebaaabd	35057
cabbabbafbbaaabd	35057
cabbabbebbbaaabd	35057
cabbabfbbbbaaabd	35057
cabbagabbbbaaabd	35057
cabbfaabbbbaaabd	35057
cabgaaabbbbaaabd	35057
cagbaaabbbbaaabd	35057
cfabaaabbbbaaabd	35057
caaabaaabbbbaaabd	35057
caaabaaabbbbaebd	26293
caaabaaabbbbeabd	26293
caaabaaabbbfbabd	26293
caaabaaabbgababd	26293
caaabaaabgbababd	26293
caaabaaagbbababd	26293
caaabaafabbababd	26293
caaabaebabbababd	26293
caaabeababbababd	26293
caaafbababbababd	26293
caaebbababbababd	26293
caeabbababbababd	26293
ceaabbababbababd	26293
cbaabbababbababd	26293
cbaabbababbagd	9860
cbaabbababbfad	9860
cbaabbababgaad	9860
cbaabbabagbaad	9860
cbaabbabfabaad	9860
cbaabbagaabaad	9860
cbaabbfaaabaad	9860
cbaabgaaaabaad	9860
cbaagbaaaabaad	9860
cbafabaaaabaad	9860
cbebabaaaabaad	9860
cfbbabaaaabaad	9860
caabbabaaaabaad	9860
caabbabaaaabad	4930
caabbabaaaabd	2465
caabbabaaebd	1849
caabbabaeabd	1849
caabbabeaabd	1849
caabbafbaabd	1849
