"Input number 116115219 with intial rewrite term cbabbbababbbbaaabbbaaabaabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 886  Number of array doubles: 0"
Term	Number
cabbbbagaabaaaaaaaaaaaabd	18620417
cabbbbfaaabaaaaaaaaaaaabd	18620417
cabbbgaaaabaaaaaaaaaaaabd	18620417
cabbgbaaaabaaaaaaaaaaaabd	18620417
cabgbbaaaabaaaaaaaaaaaabd	18620417
cagbbbaaaabaaaaaaaaaaaabd	18620417
cfabbbaaaabaaaaaaaaaaaabd	18620417
caaabbbaaaabaaaaaaaaaaaabd	18620417
caaabbbaaaabaaaaaaaaaaebd	13965313
caaabbbaaaabaaaaaaaaaeabd	13965313
caaabbbaaaabaaaaaaaaeaabd	13965313
caaabbbaaaabaaaaaaaeaaabd	13965313
caaabbbaaaabaaaaaaeaaaabd	13965313
caaabbbaaaabaaaaaeaaaaabd	13965313
caaabbbaaaabaaaaeaaaaaabd	13965313
caaabbbaaaabaaaeaaaaaaabd	13965313
caaabbbaaaabaaeaaaaaaaabd	13965313
caaabbbaaaabaeaaaaaaaaabd	13965313
caaabbbaaaabeaaaaaaaaaabd	13965313
caaabbbaaaafbaaaaaaaaaabd	13965313
caaabbbaaaebbaaaaaaaaaabd	13965313
caaabbbaaeabbaaaaaaaaaabd	13965313
caaabbbaeaabbaaaaaaaaaabd	13965313
caaabbbeaaabbaaaaaaaaaabd	13965313
caaabbfbaaabbaaaaaaaaaabd	13965313
caaabgabaaabbaaaaaaaaaabd	13965313
caaagbabaaabbaaaaaaaaaabd	13965313
caafababaaabbaaaaaaaaaabd	13965313
caebababaaabbaaaaaaaaaabd	13965313
ceabababaaabbaaaaaaaaaabd	13965313
cbabababaaabbaaaaaaaaaabd	13965313
cbabababaaabbaaaaaaaaebd	10473985
cbabababaaabbaaaaaaaeabd	10473985
cbabababaaabbaaaaaaeaabd	10473985
cbabababaaabbaaaaaeaaabd	10473985
cbabababaaabbaaaaeaaaabd	10473985
cbabababaaabbaaaeaaaaabd	10473985
cbabababaaabbaaeaaaaaabd	10473985
cbabababaaabbaeaaaaaaabd	10473985
cbabababaaabbeaaaaaaaabd	10473985
cbabababaaabfbaaaaaaaabd	10473985
cbabababaaagabaaaaaaaabd	10473985
cbabababaafaabaaaaaaaabd	10473985
cbabababaebaabaaaaaaaabd	10473985
cbabababeabaabaaaaaaaabd	10473985
cbababafbabaabaaaaaaaabd	10473985
cbababebbabaabaaaaaaaabd	10473985
cbabafbbbabaabaaaaaaaabd	10473985
cbabebbbbabaabaaaaaaaabd	10473985
cbafbbbbbabaabaaaaaaaabd	10473985
cbebbbbbbabaabaaaaaaaabd	10473985
cfbbbbbbbabaabaaaaaaaabd	10473985
caabbbbbbbabaabaaaaaaaabd	10473985
caabbbbbbbabaabaaaaaaebd	7855489
caabbbbbbbabaabaaaaaeabd	7855489
caabbbbbbbabaabaaaaeaabd	7855489
caabbbbbbbabaabaaaeaaabd	7855489
caabbbbbbbabaabaaeaaaabd	7855489
caabbbbbbbabaabaeaaaaabd	7855489
caabbbbbbbabaabeaaaaaabd	7855489
caabbbbbbbabaafbaaaaaabd	7855489
caabbbbbbbabaebbaaaaaabd	7855489
caabbbbbbbabeabbaaaaaabd	7855489
caabbbbbbbafbabbaaaaaabd	7855489
caabbbbbbbebbabbaaaaaabd	7855489
caabbbbbbfbbbabbaaaaaabd	7855489
caabbbbbgabbbabbaaaaaabd	7855489
caabbbbgbabbbabbaaaaaabd	7855489
caabbbgbbabbbabbaaaaaabd	7855489
caabbgbbbabbbabbaaaaaabd	7855489
caabgbbbbabbbabbaaaaaabd	7855489
caagbbbbbabbbabbaaaaaabd	7855489
cafabbbbbabbbabbaaaaaabd	7855489
cebabbbbbabbbabbaaaaaabd	7855489
cbbabbbbbabbbabbaaaaaabd	7855489
cbbabbbbbabbbabbaaaaebd	5891617
cbbabbbbbabbbabbaaaeabd	5891617
cbbabbbbbabbbabbaaeaabd	5891617
cbbabbbbbabbbabbaeaaabd	5891617
cbbabbbbbabbbabbeaaaabd	5891617
cbbabbbbbabbbabfbaaaabd	5891617
cbbabbbbbabbbagabaaaabd	5891617
cbbabbbbbabbbfaabaaaabd	5891617
cbbabbbbbabbgaaabaaaabd	5891617
cbbabbbbbabgbaaabaaaabd	5891617
cbbabbbbbagbbaaabaaaabd	5891617
cbbabbbbbfabbaaabaaaabd	5891617
cbbabbbbgaabbaaabaaaabd	5891617
cbbabbbgbaabbaaabaaaabd	5891617
cbbabbgbbaabbaaabaaaabd	5891617
cbbabgbbbaabbaaabaaaabd	5891617
cbbagbbbbaabbaaabaaaabd	5891617
cbbfabbbbaabbaaabaaaabd	5891617
cbgaabbbbaabbaaabaaaabd	5891617
cgbaabbbbaabbaaabaaaabd	5891617
cabbaabbbbaabbaaabaaaabd	5891617
cabbaabbbbaabbaaabaaebd	4418713
cabbaabbbbaabbaaabaeabd	4418713
cabbaabbbbaabbaaabeaabd	4418713
cabbaabbbbaabbaaafbaabd	4418713
cabbaabbbbaabbaaebbaabd	4418713
cabbaabbbbaabbaeabbaabd	4418713
cabbaabbbbaabbeaabbaabd	4418713
cabbaabbbbaabfbaabbaabd	4418713
cabbaabbbbaagabaabbaabd	4418713
cabbaabbbbafaabaabbaabd	4418713
cabbaabbbbebaabaabbaabd	4418713
cabbaabbbfbbaabaabbaabd	4418713
cabbaabbgabbaabaabbaabd	4418713
cabbaabgbabbaabaabbaabd	4418713
cabbaagbbabbaabaabbaabd	4418713
cabbafabbabbaabaabbaabd	4418713
cabbebabbabbaabaabbaabd	4418713
cabfbbabbabbaabaabbaabd	4418713
cagabbabbabbaabaabbaabd	4418713
cfaabbabbabbaabaabbaabd	4418713
caaaabbabbabbaabaabbaabd	4418713
caaaabbabbabbaabaabbebd	3314035
caaaabbabbabbaabaabfbbd	3314035
caaaabbabbabbaabaagabbd	3314035
caaaabbabbabbaabafaabbd	3314035
caaaabbabbabbaabebaabbd	3314035
caaaabbabbabbaafbbaabbd	3314035
caaaabbabbabbaebbbaabbd	3314035
caaaabbabbabbeabbbaabbd	3314035
caaaabbabbabfbabbbaabbd	3314035
caaaabbabbagababbbaabbd	3314035
caaaabbabbfaababbbaabbd	3314035
caaaabbabgaaababbbaabbd	3314035
caaaabbagbaaababbbaabbd	3314035
caaaabbfabaaababbbaabbd	3314035
caaaabgaabaaababbbaabbd	3314035
caaaagbaabaaababbbaabbd	3314035
caaafabaabaaababbbaabbd	3314035
caaebabaabaaababbbaabbd	3314035
caeababaabaaababbbaabbd	3314035
ceaababaabaaababbbaabbd	3314035
cbaababaabaaababbbaabbd	3314035
cbaababaabaaababbbafabd	4971053
cbaababaabaaababbbebabd	4971053
cbaababaabaaababbfbbabd	4971053
cbaababaabaaababgabbabd	4971053
cbaababaabaaabagbabbabd	4971053
cbaababaabaaabfababbabd	4971053
cbaababaabaaagaababbabd	4971053
cbaababaabaafaaababbabd	4971053
cbaababaabaebaaababbabd	4971053
cbaababaabeabaaababbabd	4971053
cbaababaafbabaaababbabd	4971053
cbaababaebbabaaababbabd	4971053
cbaababeabbabaaababbabd	4971053
cbaabafbabbabaaababbabd	4971053
cbaabebbabbabaaababbabd	4971053
cbaafbbbabbabaaababbabd	4971053
cbaebbbbabbabaaababbabd	4971053
cbeabbbbabbabaaababbabd	4971053
cfbabbbbabbabaaababbabd	4971053
caababbbbabbabaaababbabd	4971053
caababbbbabbabaaababgd	1864145
caababbbbabbabaaabagbd	1864145
caababbbbabbabaaabfabd	1864145
caababbbbabbabaaagaabd	1864145
caababbbbabbabaafaaabd	1864145
caababbbbabbabaebaaabd	1864145
caababbbbabbabeabaaabd	1864145
caababbbbabbafbabaaabd	1864145
caababbbbabbebbabaaabd	1864145
caababbbbabfbbbabaaabd	1864145
caababbbbagabbbabaaabd	1864145
caababbbbfaabbbabaaabd	1864145
caababbbgaaabbbabaaabd	1864145
caababbgbaaabbbabaaabd	1864145
caababgbbaaabbbabaaabd	1864145
caabagbbbaaabbbabaaabd	1864145
caabfabbbaaabbbabaaabd	1864145
caagaabbbaaabbbabaaabd	1864145
cafaaabbbaaabbbabaaabd	1864145
cebaaabbbaaabbbabaaabd	1864145
cbbaaabbbaaabbbabaaabd	1864145
cbbaaabbbaaabbbabaebd	1398109
cbbaaabbbaaabbbabeabd	1398109
cbbaaabbbaaabbbafbabd	1398109
cbbaaabbbaaabbbebbabd	1398109
cbbaaabbbaaabbfbbbabd	1398109
cbbaaabbbaaabgabbbabd	1398109
cbbaaabbbaaagbabbbabd	1398109
cbbaaabbbaafababbbabd	1398109
cbbaaabbbaebababbbabd	1398109
cbbaaabbbeabababbbabd	1398109
cbbaaabbfbabababbbabd	1398109
cbbaaabgababababbbabd	1398109
cbbaaagbababababbbabd	1398109
