"Input number 868777 with intial rewrite term cbababaaaaabbababaabd
Generated final number 5 with final rewrite term cabd
Number of steps: 995  Number of array doubles: 0"
Term	Number
caabaaababaabaagabbabbbd	7141175
caabaaababaabafaabbabbbd	7141175
caabaaababaabebaabbabbbd	7141175
caabaaababaafbbaabbabbbd	7141175
caabaaababaebbbaabbabbbd	7141175
caabaaababeabbbaabbabbbd	7141175
caabaaabafbabbbaabbabbbd	7141175
caabaaabebbabbbaabbabbbd	7141175
caabaaafbbbabbbaabbabbbd	7141175
caabaaebbbbabbbaabbabbbd	7141175
caabaeabbbbabbbaabbabbbd	7141175
caabeaabbbbabbbaabbabbbd	7141175
caafbaabbbbabbbaabbabbbd	7141175
caebbaabbbbabbbaabbabbbd	7141175
ceabbaabbbbabbbaabbabbbd	7141175
cbabbaabbbbabbbaabbabbbd	7141175
cbabbaabbbbabbbaabbagbbd	10711763
cbabbaabbbbabbbaabbfabbd	10711763
cbabbaabbbbabbbaabgaabbd	10711763
cbabbaabbbbabbbaagbaabbd	10711763
cbabbaabbbbabbbafabaabbd	10711763
cbabbaabbbbabbbebabaabbd	10711763
cbabbaabbbbabbfbbabaabbd	10711763
cbabbaabbbbabgabbabaabbd	10711763
cbabbaabbbbagbabbabaabbd	10711763
cbabbaabbbbfababbabaabbd	10711763
cbabbaabbbgaababbabaabbd	10711763
cbabbaabbgbaababbabaabbd	10711763
cbabbaabgbbaababbabaabbd	10711763
cbabbaagbbbaababbabaabbd	10711763
cbabbafabbbaababbabaabbd	10711763
cbabbebabbbaababbabaabbd	10711763
cbabfbbabbbaababbabaabbd	10711763
cbagabbabbbaababbabaabbd	10711763
cbfaabbabbbaababbabaabbd	10711763
cgaaabbabbbaababbabaabbd	10711763
cabaaabbabbbaababbabaabbd	10711763
cabaaabbabbbaababbabafabd	16067645
cabaaabbabbbaababbabebabd	16067645
cabaaabbabbbaababbafbbabd	16067645
cabaaabbabbbaababbebbbabd	16067645
cabaaabbabbbaababfbbbbabd	16067645
cabaaabbabbbaabagabbbbabd	16067645
cabaaabbabbbaabfaabbbbabd	16067645
cabaaabbabbbaagaaabbbbabd	16067645
cabaaabbabbbafaaaabbbbabd	16067645
cabaaabbabbbebaaaabbbbabd	16067645
cabaaabbabbfbbaaaabbbbabd	16067645
cabaaabbabgabbaaaabbbbabd	16067645
cabaaabbagbabbaaaabbbbabd	16067645
cabaaabbfababbaaaabbbbabd	16067645
cabaaabgaababbaaaabbbbabd	16067645
cabaaagbaababbaaaabbbbabd	16067645
cabaafabaababbaaaabbbbabd	16067645
cabaebabaababbaaaabbbbabd	16067645
cabeababaababbaaaabbbbabd	16067645
cafbababaababbaaaabbbbabd	16067645
cebbababaababbaaaabbbbabd	16067645
cbbbababaababbaaaabbbbabd	16067645
cbbbababaababbaaaabbbgd	6025367
cbbbababaababbaaaabbgbd	6025367
cbbbababaababbaaaabgbbd	6025367
cbbbababaababbaaaagbbbd	6025367
cbbbababaababbaaafabbbd	6025367
cbbbababaababbaaebabbbd	6025367
cbbbababaababbaeababbbd	6025367
cbbbababaababbeaababbbd	6025367
cbbbababaababfbaababbbd	6025367
cbbbababaabagabaababbbd	6025367
cbbbababaabfaabaababbbd	6025367
cbbbababaagaaabaababbbd	6025367
cbbbababafaaaabaababbbd	6025367
cbbbababebaaaabaababbbd	6025367
cbbbabafbbaaaabaababbbd	6025367
cbbbabebbbaaaabaababbbd	6025367
cbbbafbbbbaaaabaababbbd	6025367
cbbbebbbbbaaaabaababbbd	6025367
cbbfbbbbbbaaaabaababbbd	6025367
cbgabbbbbbaaaabaababbbd	6025367
cgbabbbbbbaaaabaababbbd	6025367
