"Input number 2911515 with intial rewrite term cabbaaabbabbabaaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 684  Number of array doubles: 0"
Term	Number
cababababbbbbabbagbabbd	4202059
cababababbbbbabbfababbd	4202059
cababababbbbbabgaababbd	4202059
cababababbbbbagbaababbd	4202059
cababababbbbbfabaababbd	4202059
cababababbbbgaabaababbd	4202059
cababababbbgbaabaababbd	4202059
cababababbgbbaabaababbd	4202059
cababababgbbbaabaababbd	4202059
cabababagbbbbaabaababbd	4202059
cabababfabbbbaabaababbd	4202059
cababagaabbbbaabaababbd	4202059
cababfaaabbbbaabaababbd	4202059
cabagaaaabbbbaabaababbd	4202059
cabfaaaaabbbbaabaababbd	4202059
cagaaaaaabbbbaabaababbd	4202059
cfaaaaaaabbbbaabaababbd	4202059
caaaaaaaaabbbbaabaababbd	4202059
caaaaaaaaabbbbaabaabfabd	6303089
caaaaaaaaabbbbaabaagaabd	6303089
caaaaaaaaabbbbaabafaaabd	6303089
caaaaaaaaabbbbaabebaaabd	6303089
caaaaaaaaabbbbaafbbaaabd	6303089
caaaaaaaaabbbbaebbbaaabd	6303089
caaaaaaaaabbbbeabbbaaabd	6303089
caaaaaaaaabbbfbabbbaaabd	6303089
caaaaaaaaabbgababbbaaabd	6303089
caaaaaaaaabgbababbbaaabd	6303089
caaaaaaaaagbbababbbaaabd	6303089
caaaaaaaafabbababbbaaabd	6303089
caaaaaaaebabbababbbaaabd	6303089
caaaaaaeababbababbbaaabd	6303089
caaaaaeaababbababbbaaabd	6303089
caaaaeaaababbababbbaaabd	6303089
caaaeaaaababbababbbaaabd	6303089
caaeaaaaababbababbbaaabd	6303089
caeaaaaaababbababbbaaabd	6303089
ceaaaaaaababbababbbaaabd	6303089
cbaaaaaaababbababbbaaabd	6303089
cbaaaaaaababbababbbaebd	4727317
cbaaaaaaababbababbbeabd	4727317
cbaaaaaaababbababbfbabd	4727317
cbaaaaaaababbababgababd	4727317
cbaaaaaaababbabagbababd	4727317
cbaaaaaaababbabfabababd	4727317
cbaaaaaaababbagaabababd	4727317
cbaaaaaaababbfaaabababd	4727317
cbaaaaaaababgaaaabababd	4727317
cbaaaaaaabagbaaaabababd	4727317
cbaaaaaaabfabaaaabababd	4727317
cbaaaaaaagaabaaaabababd	4727317
cbaaaaaafaaabaaaabababd	4727317
cbaaaaaebaaabaaaabababd	4727317
cbaaaaeabaaabaaaabababd	4727317
cbaaaeaabaaabaaaabababd	4727317
cbaaeaaabaaabaaaabababd	4727317
cbaeaaaabaaabaaaabababd	4727317
cbeaaaaabaaabaaaabababd	4727317
cfbaaaaabaaabaaaabababd	4727317
caabaaaaabaaabaaaabababd	4727317
caabaaaaabaaabaaaabagd	1772744
caabaaaaabaaabaaaabfad	1772744
caabaaaaabaaabaaaagaad	1772744
caabaaaaabaaabaaafaaad	1772744
caabaaaaabaaabaaebaaad	1772744
caabaaaaabaaabaeabaaad	1772744
caabaaaaabaaabeaabaaad	1772744
caabaaaaabaaafbaabaaad	1772744
caabaaaaabaaebbaabaaad	1772744
caabaaaaabaeabbaabaaad	1772744
caabaaaaabeaabbaabaaad	1772744
caabaaaaafbaabbaabaaad	1772744
caabaaaaebbaabbaabaaad	1772744
caabaaaeabbaabbaabaaad	1772744
caabaaeaabbaabbaabaaad	1772744
caabaeaaabbaabbaabaaad	1772744
caabeaaaabbaabbaabaaad	1772744
caafbaaaabbaabbaabaaad	1772744
caebbaaaabbaabbaabaaad	1772744
ceabbaaaabbaabbaabaaad	1772744
cbabbaaaabbaabbaabaaad	1772744
cbabbaaaabbaabbaabaad	886372
cbabbaaaabbaabbaabad	443186
cbabbaaaabbaabbaabd	221593
cbabbaaaabbaabbebd	166195
cbabbaaaabbaabfbbd	166195
cbabbaaaabbaagabbd	166195
cbabbaaaabbafaabbd	166195
cbabbaaaabbebaabbd	166195
cbabbaaaabfbbaabbd	166195
cbabbaaaagabbaabbd	166195
cbabbaaafaabbaabbd	166195
cbabbaaebaabbaabbd	166195
cbabbaeabaabbaabbd	166195
cbabbeaabaabbaabbd	166195
cbabfbaabaabbaabbd	166195
cbagabaabaabbaabbd	166195
cbfaabaabaabbaabbd	166195
cgaaabaabaabbaabbd	166195
cabaaabaabaabbaabbd	166195
cabaaabaabaabbafabd	249293
cabaaabaabaabbebabd	249293
cabaaabaabaabfbbabd	249293
cabaaabaabaagabbabd	249293
cabaaabaabafaabbabd	249293
cabaaabaabebaabbabd	249293
cabaaabaafbbaabbabd	249293
cabaaabaebbbaabbabd	249293
cabaaabeabbbaabbabd	249293
cabaaafbabbbaabbabd	249293
cabaaebbabbbaabbabd	249293
cabaeabbabbbaabbabd	249293
cabeaabbabbbaabbabd	249293
cafbaabbabbbaabbabd	249293
cebbaabbabbbaabbabd	249293
cbbbaabbabbbaabbabd	249293
cbbbaabbabbbaabgd	93485
cbbbaabbabbbaagbd	93485
cbbbaabbabbbafabd	93485
cbbbaabbabbbebabd	93485
cbbbaabbabbfbbabd	93485
cbbbaabbabgabbabd	93485
cbbbaabbagbabbabd	93485
cbbbaabbfababbabd	93485
cbbbaabgaababbabd	93485
cbbbaagbaababbabd	93485
cbbbafabaababbabd	93485
cbbbebabaababbabd	93485
cbbfbbabaababbabd	93485
cbgabbabaababbabd	93485
cgbabbabaababbabd	93485
cabbabbabaababbabd	93485
cabbabbabaababgd	35057
cabbabbabaabagbd	35057
cabbabbabaabfabd	35057
cabbabbabaagaabd	35057
cabbabbabafaaabd	35057
cabbabbabebaaabd	35057
cabbabbafbbaaabd	35057
cabbabbebbbaaabd	35057
cabbabfbbbbaaabd	35057
cabbagabbbbaaabd	35057
cabbfaabbbbaaabd	35057
cabgaaabbbbaaabd	35057
cagbaaabbbbaaabd	35057
cfabaaabbbbaaabd	35057
caaabaaabbbbaaabd	35057
caaabaaabbbbaebd	26293
caaabaaabbbbeabd	26293
caaabaaabbbfbabd	26293
caaabaaabbgababd	26293
caaabaaabgbababd	26293
caaabaaagbbababd	26293
caaabaafabbababd	26293
caaabaebabbababd	26293
caaabeababbababd	26293
caaafbababbababd	26293
caaebbababbababd	26293
caeabbababbababd	26293
ceaabbababbababd	26293
cbaabbababbababd	26293
cbaabbababbagd	9860
cbaabbababbfad	9860
cbaabbababgaad	9860
cbaabbabagbaad	9860
cbaabbabfabaad	9860
cbaabbagaabaad	9860
cbaabbfaaabaad	9860
cbaabgaaaabaad	9860
cbaagbaaaabaad	9860
cbafabaaaabaad	9860
cbebabaaaabaad	9860
cfbbabaaaabaad	9860
caabbabaaaabaad	9860
caabbabaaaabad	4930
caabbabaaaabd	2465
caabbabaaebd	1849
caabbabaeabd	1849
caabbabeaabd	1849
caabbafbaabd	1849
caabbebbaabd	1849
caabfbbbaabd	1849
caagabbbaabd	1849
cafaabbbaabd	1849
cebaabbbaabd	1849
cbbaabbbaabd	1849
cbbaabbbebd	1387
cbbaabbfbbd	1387
cbbaabgabbd	1387
cbbaagbabbd	1387
cbbafababbd	1387
cbbebababbd	1387
cbfbbababbd	1387
cgabbababbd	1387
cababbababbd	1387
cababbabfabd	2081
cababbagaabd	2081
cababbfaaabd	2081
cababgaaaabd	2081
cabagbaaaabd	2081
cabfabaaaabd	2081
cagaabaaaabd	2081
cfaaabaaaabd	2081
caaaaabaaaabd	2081
caaaaabaaebd	1561
caaaaabaeabd	1561
caaaaabeaabd	1561
caaaaafbaabd	1561
caaaaebbaabd	1561
caaaeabbaabd	1561
caaeaabbaabd	1561
caeaaabbaabd	1561
ceaaaabbaabd	1561
cbaaaabbaabd	1561
cbaaaabbebd	1171
cbaaaabfbbd	1171
cbaaaagabbd	1171
cbaaafaabbd	1171
cbaaebaabbd	1171
cbaeabaabbd	1171
cbeaabaabbd	1171
cfbaabaabbd	1171
caabaabaabbd	1171
caabaabafabd	1757
caabaabebabd	1757
caabaafbbabd	1757
caabaebbbabd	1757
caabeabbbabd	1757
