"Input number 113383 with intial rewrite term cbabbbababbbaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1668  Number of array doubles: 1"
Term	Number
cabbabbaaabbbbaabafabbbbd	17914607
cabbabbaaabbbbaabebabbbbd	17914607
cabbabbaaabbbbaafbbabbbbd	17914607
cabbabbaaabbbbaebbbabbbbd	17914607
cabbabbaaabbbbeabbbabbbbd	17914607
cabbabbaaabbbfbabbbabbbbd	17914607
cabbabbaaabbgababbbabbbbd	17914607
cabbabbaaabgbababbbabbbbd	17914607
cabbabbaaagbbababbbabbbbd	17914607
cabbabbaafabbababbbabbbbd	17914607
cabbabbaebabbababbbabbbbd	17914607
cabbabbeababbababbbabbbbd	17914607
cabbabfbababbababbbabbbbd	17914607
cabbagabababbababbbabbbbd	17914607
cabbfaabababbababbbabbbbd	17914607
cabgaaabababbababbbabbbbd	17914607
cagbaaabababbababbbabbbbd	17914607
cfabaaabababbababbbabbbbd	17914607
caaabaaabababbababbbabbbbd	17914607
caaabaaabababbababbbabgbbd	26871911
caaabaaabababbababbbagbbbd	26871911
caaabaaabababbababbbfabbbd	26871911
caaabaaabababbababbgaabbbd	26871911
caaabaaabababbababgbaabbbd	26871911
caaabaaabababbabagbbaabbbd	26871911
caaabaaabababbabfabbaabbbd	26871911
caaabaaabababbagaabbaabbbd	26871911
caaabaaabababbfaaabbaabbbd	26871911
caaabaaabababgaaaabbaabbbd	26871911
caaabaaababagbaaaabbaabbbd	26871911
caaabaaababfabaaaabbaabbbd	26871911
caaabaaabagaabaaaabbaabbbd	26871911
caaabaaabfaaabaaaabbaabbbd	26871911
caaabaaagaaaabaaaabbaabbbd	26871911
caaabaafaaaaabaaaabbaabbbd	26871911
caaabaebaaaaabaaaabbaabbbd	26871911
caaabeabaaaaabaaaabbaabbbd	26871911
caaafbabaaaaabaaaabbaabbbd	26871911
caaebbabaaaaabaaaabbaabbbd	26871911
caeabbabaaaaabaaaabbaabbbd	26871911
ceaabbabaaaaabaaaabbaabbbd	26871911
cbaabbabaaaaabaaaabbaabbbd	26871911
cbaabbabaaaaabaaaabbaagbbd	40307867
cbaabbabaaaaabaaaabbafabbd	40307867
cbaabbabaaaaabaaaabbebabbd	40307867
cbaabbabaaaaabaaaabfbbabbd	40307867
cbaabbabaaaaabaaaagabbabbd	40307867
cbaabbabaaaaabaaafaabbabbd	40307867
cbaabbabaaaaabaaebaabbabbd	40307867
cbaabbabaaaaabaeabaabbabbd	40307867
cbaabbabaaaaabeaabaabbabbd	40307867
cbaabbabaaaaafbaabaabbabbd	40307867
cbaabbabaaaaebbaabaabbabbd	40307867
cbaabbabaaaeabbaabaabbabbd	40307867
cbaabbabaaeaabbaabaabbabbd	40307867
cbaabbabaeaaabbaabaabbabbd	40307867
cbaabbabeaaaabbaabaabbabbd	40307867
cbaabbafbaaaabbaabaabbabbd	40307867
