"Input number 959414494 with intial rewrite term cbbaabaababbbbbaaaaaaabbabbbbad
Generated final number 471412148906647493 with final rewrite term cbabaaabababbaabababbabbabaaaaabbbaabbaaabaababbbbbbbaaababd
Number of steps: 3207  Number of array doubles: 0"
Term	Number
cbaaaaababbaabbbbaabbabaababbbbaaaeabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababbbbaaeaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababbbbaeaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababbbbeaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababbbfbaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababbgabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaababgbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaabagbbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaabfabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabaagaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabafaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbabebaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbafbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabbebbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaabfbbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbaagabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbafaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbbebaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbbfbbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabbgabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaabgbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbaagbbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbafabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababbebabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaababfbbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaabagabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaabfaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaaagaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaafaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaaebaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaaeabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbaeaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cbeaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
cfbaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbbd	2551808587758695
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabbgd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaabgbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbaagbbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbafabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabbebabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaabfbbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaaagabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaafaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbaebaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbbeabaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbbfbabaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbbgababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabbgbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaabgbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaaagbbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaafabbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaaebabbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabaeababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbabeaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbafbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabbebbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaabfbbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaaagabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaafaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbaebaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbbeabaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbbfbabaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabbgababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaabgbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbaagbbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbafabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabbebabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbabfbbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbagabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabbfaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbabgaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbagbaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabbfabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaabgaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaaagbaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaafabaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaaebabaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabaeababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaabeaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaafbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaaebbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabaeabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caabeaabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caafbaabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
caebbaabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
ceabbaabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
cbabbaabbaababaabaaabbabbababaabbbaababbbababaabbabbd	3827712881638043
cbabbaabbaababaabaaabbabbababaabbbaababbbababaabbabgd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababaabbagbd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababaabbfabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababaabgaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababaagbaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababafabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbababebabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbabafbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbabebbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbafbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbbebbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababbfbbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaababgabbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaabagbabbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaabfababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbaagaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbafaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbbebaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabbfbbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaabgabbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababaagbabbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababafababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbababebababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbabafbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbabebbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbafbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabbebbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbabfbbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbagabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabbfaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaabgaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaaagbaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaafabaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabaebabaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaabeababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaafbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababaebbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaababeabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaabafbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaabebbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaafbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbaebbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabbeabbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaabfbabbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbaagababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbafaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabbebaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbabfbbaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbagabbaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cbfaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cgaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabaabd	5741569322457065
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabaagd	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabafad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbabebad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbafbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbbebbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbbfbbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbbgabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbbgbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababbgbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaababgbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaabagbbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaabfabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaaagaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaafaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbaebaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababbeabaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbababfbabaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbabagababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbabfaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbagaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbbfaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbbgaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbbgbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbbgbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabbgbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaabgbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaaagbbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaafabbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababaebabbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbababeababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbabafbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbabebbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbafbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabbebbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbabfbbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbagabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbbfaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbbgaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababbgbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaababgbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaabagbbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaabfabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbaagaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbafaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabbebaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaabfbbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaaagabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaafaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabaebaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cabeabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cafbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cebbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbad	8612353983685598
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbbd	4306176991842799
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbbgd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabbgbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbabgbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbagbbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbbfabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbbgaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabbgbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaabgbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaaagbbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaafabbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababaebabbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaababeababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaabafbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaabebbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaafbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaaebbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaaeabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaaeaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbaeaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbbeaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbbfbaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbbgabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababbgbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbababgbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbabagbbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbabfabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbagaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbbfaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbbgaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbbgbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabbgbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaabgbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaaagbbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaafabbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbaebabbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbbeababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabbfbababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaabgabababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaaagbabababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaafababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbaebababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabbeabababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaabfbabababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabaagababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabafaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbabebaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbafbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbbebbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbbfbbbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cbgabbbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cgbabbbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbaabbbd	6459265487764199
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbaabbgd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbaabgbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbaagbbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbafabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbbebabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababbfbbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbababgabbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbabagbabbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbabfababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbagaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbbfaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbbgaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabbgbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaabgbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaaagbbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaafabbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaaebabbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabaeababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbabeaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbafbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbbebbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabbfbbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaabgabbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaaagbabbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaafababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaaebababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbaeabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbbeaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbbfbaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababbgabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababababgbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabababababagbbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabababababfabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababagaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababababfaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabababagaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabababfaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababagaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaababfaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabagaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaabfaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbaagaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbafaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbbebaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbbfbbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabbgabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbabgbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbagbbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabbfabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cabgaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cagbaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
cfabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabbd	9688898231646299
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbabgd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbagbd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababbfabd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaababgaabd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaabagbaabd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaabfabaabd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaaagaabaabd	14533347347469449
caaabaabbabbaaaaaaaaaaabbabaabababbbaababbbaaafaaabaabd	14533347347469449
